model,case,regime,stage,start,end,method,active_threshold,validation_r2,validation_mae,alpha,l1_ratio,support_size,true_lag_count,false_lag_count,hit_rate,false_lag_rate,no_model,coef_mae,coef_mae_true,false_coef_l1,sign_correct_share,support_intersection
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",middle,87,112,stepwise,0.05,1.0,6.846375318521799e-16,,,2.0,2.0,0.0,1.0,0.0,0.0,2.0185873175002846e-16,1.1102230246251565e-15,0.0,1.0,2.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",middle,87,112,ridge,0.05,0.9999999945480965,3.7062466939445184e-05,0.001,,7.0,1.0,6.0,0.5,0.8571428571428571,0.0,0.5726275744031358,1.8809412701717676,2.5370207780909593,1.0,1.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",middle,87,112,lasso,0.05,0.9999984761203382,0.0006170251777691815,0.001,,2.0,1.0,1.0,0.5,0.5,0.0,0.3818220133778887,1.4008516263860198,1.3983388943847357,0.5,1.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",middle,87,112,elastic_net,0.05,0.9999975943657339,0.0007694316126669043,0.003727593720314938,0.2,7.0,1.0,6.0,0.5,0.8571428571428571,0.0,0.570869021839666,1.920968387835776,2.4376224645647744,0.5,1.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",middle,90,115,enter,0.05,0.9999999999999998,5.683367887421298e-09,,,10.0,2.0,8.0,1.0,0.8,0.0,0.6320119412785226,0.8070642923936246,5.3380027692765,1.0,2.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",middle,90,115,stepwise,0.05,0.9999999758337633,6.575976794357767e-05,,,2.0,0.0,2.0,0.0,1.0,0.0,0.7635922171500513,2.0999999999999996,4.199514388650565,0.0,0.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",middle,90,115,ridge,0.05,0.999999984006521,7.215709277585969e-05,0.001,,7.0,1.0,6.0,0.5,0.8571428571428571,0.0,0.5726870307626349,1.88110126127795,2.537354815833084,1.0,1.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",middle,90,115,lasso,0.05,0.9999985255468905,0.000620117973709311,0.001,,2.0,1.0,1.0,0.5,0.5,0.0,0.3818185776817373,1.4008324108108936,1.3983395328773223,0.5,1.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",middle,90,115,elastic_net,0.05,0.9999973736013248,0.0008143304167372486,0.003727593720314938,0.2,7.0,1.0,6.0,0.5,0.8571428571428571,0.0,0.5708626566549477,1.9209684600859338,2.4375523030325574,0.5,1.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",middle,93,118,enter,0.05,0.9999999999999949,3.457575215026765e-08,,,8.0,2.0,6.0,1.0,0.75,0.0,0.5465795747258446,0.7861159428954123,4.440143436193466,1.0,2.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",middle,93,118,stepwise,0.05,1.0,1.8503717077085943e-16,,,2.0,2.0,0.0,1.0,0.0,0.0,2.0185873175002847e-17,1.1102230246251565e-16,0.0,1.0,2.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",middle,93,118,ridge,0.05,0.9999999914394518,4.949041519471583e-05,0.001,,7.0,1.0,6.0,0.5,0.8571428571428571,0.0,0.5726863995844922,1.8810915678740476,2.5373672596813193,1.0,1.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",middle,93,118,lasso,0.05,0.9999985945457588,0.0006112918101246664,0.001,,2.0,1.0,1.0,0.5,0.5,0.0,0.38181976599765444,1.400826175785715,1.3983650744027687,0.5,1.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",middle,93,118,elastic_net,0.05,0.9999974953125944,0.0007927651109670605,0.003727593720314938,0.2,7.0,1.0,6.0,0.5,0.8571428571428571,0.0,0.5708695406607845,1.920963571821304,2.4376378036260227,0.5,1.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",middle,96,121,enter,0.05,0.9999999999999958,3.7056644049589714e-08,,,9.0,2.0,7.0,1.0,0.7777777777777778,0.0,0.5171304095197807,0.5669349519535898,4.554564600810409,1.0,2.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",middle,96,121,stepwise,0.05,1.0,5.366077952354923e-16,,,2.0,2.0,0.0,1.0,0.0,0.0,4.0371746350005693e-17,2.220446049250313e-16,0.0,1.0,2.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",middle,96,121,ridge,0.05,0.9999999992597854,1.1231706422124935e-05,0.001,,7.0,1.0,6.0,0.5,0.8571428571428571,0.0,0.5727086069953278,1.881116256615761,2.5375621637170833,1.0,1.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",middle,96,121,lasso,0.05,0.9999986256874148,0.0006027031400345217,0.001,,2.0,1.0,1.0,0.5,0.5,0.0,0.38182250093180126,1.4008312598933885,1.3983849904630363,0.5,1.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",middle,96,121,elastic_net,0.05,0.9999977031467782,0.0007523374313478937,0.003727593720314938,0.2,7.0,1.0,6.0,0.5,0.8571428571428571,0.0,0.5708795349651874,1.9209630535623476,2.437748777492366,0.5,1.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",middle,99,124,enter,0.05,0.9999999999999923,4.383936458296489e-08,,,10.0,2.0,8.0,1.0,0.8,0.0,0.6382159879261796,0.8097255922853945,5.4009246826171875,1.0,2.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",middle,99,124,stepwise,0.05,1.0,1.4802973661668753e-16,,,2.0,2.0,0.0,1.0,0.0,0.0,6.055761952500853e-17,3.3306690738754696e-16,0.0,1.0,2.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",middle,99,124,ridge,0.05,0.999999999551073,1.2413706729256605e-05,0.001,,7.0,1.0,6.0,0.5,0.8571428571428571,0.0,0.5727262360312588,1.881144397518761,2.5376998013063243,1.0,1.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",middle,99,124,lasso,0.05,0.9999986145034047,0.0006004908725798508,0.001,,2.0,1.0,1.0,0.5,0.5,0.0,0.3818240483954375,1.4008385270448747,1.3983874782600627,0.5,1.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",middle,99,124,elastic_net,0.05,0.9999978024945826,0.0007315354023071929,0.003727593720314938,0.2,7.0,1.0,6.0,0.5,0.8571428571428571,0.0,0.5708838330156506,1.9209650852886706,2.437791992594816,0.5,1.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",middle,102,127,enter,0.05,0.9999999999978568,7.868362970249917e-07,,,3.0,2.0,1.0,1.0,0.3333333333333333,0.0,0.19611568667671897,0.20256118774414067,1.7521501779556274,1.0,2.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",middle,102,127,stepwise,0.05,1.0,1.2027416100105863e-15,,,2.0,2.0,0.0,1.0,0.0,0.0,2.0185873175002846e-16,1.1102230246251565e-15,0.0,1.0,2.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",middle,102,127,ridge,0.05,0.9999999996752885,8.60373310997605e-06,0.001,,7.0,1.0,6.0,0.5,0.8571428571428571,0.0,0.5727251066988116,1.881146406697345,2.5376833602922377,1.0,1.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",middle,102,127,lasso,0.05,0.9999985893161228,0.0006032040419048923,0.001,,2.0,1.0,1.0,0.5,0.5,0.0,0.38182385174459854,1.4008416382469544,1.3983790926966744,0.5,1.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",middle,102,127,elastic_net,0.05,0.9999977769446456,0.000736083416285597,0.003727593720314938,0.2,7.0,1.0,6.0,0.5,0.8571428571428571,0.0,0.5708819414598133,1.9209666939058727,2.4377679682462006,0.5,1.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",late,105,130,enter,0.05,0.9999999999996599,3.351526754273119e-07,,,10.0,2.0,8.0,1.0,0.8,0.0,0.5729412054473703,0.7909570991992949,4.720439061522484,1.0,2.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",late,105,130,stepwise,0.05,1.0,1.4062824978585316e-15,,,2.0,2.0,0.0,1.0,0.0,0.0,3.2297397080004555e-16,1.7763568394002505e-15,0.0,1.0,2.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",late,105,130,ridge,0.05,0.9999999996612875,7.222897463391813e-06,0.001,,7.0,1.0,6.0,0.5,0.8571428571428571,0.0,0.5727222220875708,1.8811486194119778,2.5376472041393225,1.0,1.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",late,105,130,lasso,0.05,0.9999985754762301,0.0006065045275929956,0.001,,2.0,1.0,1.0,0.5,0.5,0.0,0.3818228923627565,1.400840327656998,1.3983711606763245,0.5,1.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",late,105,130,elastic_net,0.05,0.9999977050967984,0.000750502409747685,0.003727593720314938,0.2,7.0,1.0,6.0,0.5,0.8571428571428571,0.0,0.5708783730984349,1.920967364659562,2.43772737476366,0.5,1.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",late,108,133,enter,0.05,0.999999999996726,8.009402069538337e-07,,,10.0,2.0,8.0,1.0,0.8,0.0,0.6163612289862198,0.777346497774124,5.225280523300171,1.0,2.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",late,108,133,stepwise,0.05,0.9999999998092376,5.6498213673594755e-06,,,2.0,0.0,2.0,0.0,1.0,0.0,0.7636312800970807,2.0999999999999996,4.199944081067888,0.0,0.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",late,108,133,ridge,0.05,0.9999999990824725,1.631051347765015e-05,0.001,,7.0,1.0,6.0,0.5,0.8571428571428571,0.0,0.572721451316948,1.8811518771208076,2.537632210244812,1.0,1.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",late,108,133,lasso,0.05,0.9999985776558049,0.0006077079007038392,0.001,,2.0,1.0,1.0,0.5,0.5,0.0,0.38182223481095395,1.4008376721040343,1.3983692387124251,0.5,1.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",late,108,133,elastic_net,0.05,0.9999976609937873,0.00075955761898396,0.003727593720314938,0.2,7.0,1.0,6.0,0.5,0.8571428571428571,0.0,0.5708765484180052,1.9209671090566447,2.4377078144847673,0.5,1.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",late,111,136,enter,0.05,0.99999999996781,3.1584793119080836e-06,,,5.0,2.0,3.0,1.0,0.6,0.0,0.004190648685802121,0.004167366027832076,0.03776240348815918,1.0,2.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",late,111,136,stepwise,0.05,1.0,7.771561172376096e-16,,,2.0,2.0,0.0,1.0,0.0,0.0,5.652044489000797e-16,3.1086244689504383e-15,0.0,1.0,2.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",late,111,136,ridge,0.05,0.999999999132152,1.585931074484422e-05,0.001,,7.0,1.0,6.0,0.5,0.8571428571428571,0.0,0.5727215416111503,1.8811516826504782,2.5376335924216966,1.0,1.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",late,111,136,lasso,0.05,0.999998586548002,0.000606944556933701,0.001,,2.0,1.0,1.0,0.5,0.5,0.0,0.3818222128418597,1.4008362501120497,1.398371841036357,0.5,1.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",late,111,136,elastic_net,0.05,0.9999976639103388,0.0007592316256235613,0.003727593720314938,0.2,7.0,1.0,6.0,0.5,0.8571428571428571,0.0,0.5708769376837988,1.9209664999018214,2.4377133147181445,0.5,1.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",late,114,139,enter,0.05,0.9999999999966795,7.914196245943176e-07,,,10.0,2.0,8.0,1.0,0.8,0.0,0.6270530397241765,0.8561333179473876,5.185316801071167,1.0,2.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",late,114,139,stepwise,0.05,1.0,7.956598343146956e-16,,,2.0,2.0,0.0,1.0,0.0,0.0,4.037174635000569e-16,2.220446049250313e-15,0.0,1.0,2.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",late,114,139,ridge,0.05,0.9999999995598022,1.0776343377723782e-05,0.001,,7.0,1.0,6.0,0.5,0.8571428571428571,0.0,0.5727228858461234,1.881151663567788,2.5376484171717797,1.0,1.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",late,114,139,lasso,0.05,0.9999985924926741,0.0006057143839739801,0.001,,2.0,1.0,1.0,0.5,0.5,0.0,0.38182253750823647,1.4008365053344292,1.3983749019217422,0.5,1.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",late,114,139,elastic_net,0.05,0.9999976892398237,0.0007542647109236392,0.003727593720314938,0.2,7.0,1.0,6.0,0.5,0.8571428571428571,0.0,0.5708782147199256,1.9209662051161114,2.4377279516869583,0.5,1.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",late,117,142,enter,0.05,0.9999999998688888,4.96630271088853e-06,,,9.0,2.0,7.0,1.0,0.7777777777777778,0.0,0.5600035363977605,0.7364420652389525,4.687154769897461,1.0,2.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",late,117,142,stepwise,0.05,1.0,1.8503717077085943e-16,,,2.0,2.0,0.0,1.0,0.0,0.0,4.0371746350005693e-17,2.220446049250313e-16,0.0,1.0,2.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",late,117,142,ridge,0.05,0.9999999997833511,6.985291932030495e-06,0.001,,7.0,1.0,6.0,0.5,0.8571428571428571,0.0,0.572724171958273,1.8811523949470343,2.5376611016469357,1.0,1.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",late,117,142,lasso,0.05,0.9999985925885273,0.0006051370838984216,0.001,,2.0,1.0,1.0,0.5,0.5,0.0,0.381822806089399,1.4008374470186866,1.3983759729460155,0.5,1.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",late,117,142,elastic_net,0.05,0.9999977076980616,0.0007505004673978855,0.003727593720314938,0.2,7.0,1.0,6.0,0.5,0.8571428571428571,0.0,0.5708790295389391,1.9209663044916652,2.4377367159450007,0.5,1.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",late,120,145,enter,0.05,0.9999999998687733,5.27415952174722e-06,,,6.0,2.0,4.0,1.0,0.6666666666666666,0.0,0.3713103782046925,0.18892042636871342,3.7065733075141907,1.0,2.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",late,120,145,stepwise,0.05,1.0,1.6653345369377348e-16,,,2.0,2.0,0.0,1.0,0.0,0.0,1.2111523905001707e-16,6.661338147750939e-16,0.0,1.0,2.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",late,120,145,ridge,0.05,0.9999999997939901,6.6259488648579e-06,0.001,,7.0,1.0,6.0,0.5,0.8571428571428571,0.0,0.572724359338095,1.8811527230030594,2.5376625067129264,1.0,1.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",late,120,145,lasso,0.05,0.9999985895681561,0.0006053195272577675,0.001,,2.0,1.0,1.0,0.5,0.5,0.0,0.3818228499643473,1.4008380600559711,1.3983752294958787,0.5,1.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",late,120,145,elastic_net,0.05,0.9999977091998496,0.0007501020089621205,0.003727593720314938,0.2,7.0,1.0,6.0,0.5,0.8571428571428571,0.0,0.5708790073597168,1.9209665270125262,2.437736026931832,0.5,1.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",late,123,148,enter,0.05,0.9999999993807175,1.4223367895379221e-05,,,10.0,2.0,8.0,1.0,0.8,0.0,0.6363307952880859,0.8612524032592772,5.277133941650391,1.0,2.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",late,123,148,stepwise,0.05,1.0,1.572815951552305e-15,,,2.0,2.0,0.0,1.0,0.0,0.0,1.6148698540002277e-16,8.881784197001252e-16,0.0,1.0,2.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",late,123,148,ridge,0.05,0.9999999997094322,8.312699107078844e-06,0.001,,7.0,1.0,6.0,0.5,0.8571428571428571,0.0,0.5727239324053164,1.881152795660065,2.5376576651383496,1.0,1.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",late,123,148,lasso,0.05,0.9999985871299704,0.0006057642334963235,0.001,,2.0,1.0,1.0,0.5,0.5,0.0,0.38182274506784564,1.4008380559705156,1.3983740838052716,0.5,1.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",late,123,148,elastic_net,0.05,0.9999977008136888,0.0007517438349994484,0.003727593720314938,0.2,7.0,1.0,6.0,0.5,0.8571428571428571,0.0,0.5708785681906757,1.9209666573587403,2.4377309353799523,0.5,1.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",late,126,151,enter,0.05,0.9999999689688358,9.969072466781137e-05,,,7.0,2.0,5.0,1.0,0.7142857142857143,0.0,0.545827969637784,0.8125854492187499,4.378936767578125,1.0,2.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",late,126,151,stepwise,0.05,1.0,4.996003610813204e-16,,,2.0,2.0,0.0,1.0,0.0,0.0,1.2111523905001707e-16,6.661338147750939e-16,0.0,1.0,2.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",late,126,151,ridge,0.05,0.9999999996237448,9.835465634729553e-06,0.001,,7.0,1.0,6.0,0.5,0.8571428571428571,0.0,0.5727235519761731,1.88115280863858,2.5376534544607434,1.0,1.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",late,126,151,lasso,0.05,0.9999985867718425,0.0006060215814795619,0.001,,2.0,1.0,1.0,0.5,0.5,0.0,0.38182263918048515,1.4008377339816072,1.398373563022123,0.5,1.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",late,126,151,elastic_net,0.05,0.9999976933782251,0.0007532513630331509,0.003727593720314938,0.2,7.0,1.0,6.0,0.5,0.8571428571428571,0.0,0.5708782331393192,1.9209666482925956,2.437727267947319,0.5,1.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",late,129,154,enter,0.05,0.9999999940828816,2.8437694676697323e-05,,,9.0,2.0,7.0,1.0,0.7777777777777778,0.0,0.5327685269442471,0.5812469482421874,4.697959899902344,1.0,2.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",late,129,154,stepwise,0.05,0.9999999999926152,1.1935571910999994e-06,,,2.0,0.0,2.0,0.0,1.0,0.0,0.7636356954899827,2.0999999999999996,4.1999926503898095,0.0,0.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",late,129,154,ridge,0.05,0.9999999996050082,1.0164390975416401e-05,0.001,,7.0,1.0,6.0,0.5,0.8571428571428571,0.0,0.5727234547925668,1.8811527471641143,2.537652508390005,1.0,1.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",late,129,154,lasso,0.05,0.9999985877553883,0.0006059941506934933,0.001,,2.0,1.0,1.0,0.5,0.5,0.0,0.3818226098614637,1.400837481081436,1.3983737463132278,0.5,1.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",late,129,154,elastic_net,0.05,0.9999976918551337,0.0007535915799435355,0.003727593720314938,0.2,7.0,1.0,6.0,0.5,0.8571428571428571,0.0,0.570878195675878,1.9209665720433309,2.4377270083479976,0.5,1.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",late,132,157,enter,0.05,0.9999998778140691,0.00017089843693768314,,,10.0,2.0,8.0,1.0,0.8,0.0,0.6253207120028409,0.8390441894531249,5.200439453125,1.0,2.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",late,132,157,stepwise,0.05,1.0,2.0354088784794536e-16,,,2.0,2.0,0.0,1.0,0.0,0.0,1.6148698540002277e-16,8.881784197001252e-16,0.0,1.0,2.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",late,132,157,ridge,0.05,0.9999999996392858,9.633061453795388e-06,0.001,,7.0,1.0,6.0,0.5,0.8571428571428571,0.0,0.5727235837907084,1.8811527082134738,2.5376540052708463,1.0,1.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",late,132,157,lasso,0.05,0.9999985887209145,0.0006058386057152254,0.001,,2.0,1.0,1.0,0.5,0.5,0.0,0.3818226417040076,1.4008374482253843,1.3983741622933141,0.5,1.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",late,132,157,elastic_net,0.05,0.9999976945197229,0.0007530771171907295,0.003727593720314938,0.2,7.0,1.0,6.0,0.5,0.8571428571428571,0.0,0.5708783404077123,1.9209665168532504,2.4377287107783365,0.5,1.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",late,135,160,enter,0.05,0.9999984047309507,0.0006213960054499331,,,4.0,2.0,2.0,1.0,0.5,0.0,0.07000954367897728,0.06745605468750004,0.63519287109375,1.0,2.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",late,135,160,stepwise,0.05,1.0,1.1102230246251565e-16,,,2.0,2.0,0.0,1.0,0.0,0.0,1.2111523905001707e-16,6.661338147750939e-16,0.0,1.0,2.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",late,135,160,ridge,0.05,0.9999999996745241,9.041207437313995e-06,0.001,,7.0,1.0,6.0,0.5,0.8571428571428571,0.0,0.5727237461172437,1.8811527307146942,2.5376557458602935,1.0,1.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",late,135,160,lasso,0.05,0.999998588974567,0.0006057296799740949,0.001,,2.0,1.0,1.0,0.5,0.5,0.0,0.3818226821703123,1.4008375537163955,1.3983743964406448,0.5,1.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",late,135,160,elastic_net,0.05,0.9999976974204975,0.0007524927501470676,0.003727593720314938,0.2,7.0,1.0,6.0,0.5,0.8571428571428571,0.0,0.5708784747354453,1.920966513395782,2.4377301952983332,0.5,1.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",late,138,163,enter,0.05,0.9999999130931149,0.00016799200294918362,,,10.0,2.0,8.0,1.0,0.8,0.0,0.604513272372159,0.7661071777343749,5.117431640625,1.0,2.0
