series_code,series_name,variant,n_obs,var_omega,acf1,acf2,window,lags,no_model_share,mean_cond,median_cond,sign_stability_x,sign_stability_lag1,mean_r2
06,Добыча сырой нефти и природного,adj_smoothed,156.0,5.6869192493218794e-05,0.9724810541494724,0.9018986860499529,24,3,0.0,89.0669665895684,72.34837892298246,1.0,1.0,0.9593639043667
06,Добыча сырой нефти и природного,adj_smoothed,156.0,5.6869192493218794e-05,0.9724810541494724,0.9018986860499529,24,6,0.0,844.7171852948152,762.3255718520134,1.0,1.0,0.9831070091404976
06,Добыча сырой нефти и природного,adj_smoothed,156.0,5.6869192493218794e-05,0.9724810541494724,0.9018986860499529,36,3,0.0,95.11912617097917,77.09675516738885,1.0,1.0,0.9561603070114851
06,Добыча сырой нефти и природного,adj_smoothed,156.0,5.6869192493218794e-05,0.9724810541494724,0.9018986860499529,36,6,0.0,1021.5128850720421,912.1038951804877,1.0,1.0,0.9818942655744106
06,Добыча сырой нефти и природного,adj_smoothed,156.0,5.6869192493218794e-05,0.9724810541494724,0.9018986860499529,48,3,0.0,104.83423957450024,74.61390904242164,1.0,1.0,0.9580887330258872
06,Добыча сырой нефти и природного,adj_smoothed,156.0,5.6869192493218794e-05,0.9724810541494724,0.9018986860499529,48,6,0.0,1209.695992241486,960.4139742312483,1.0,1.0,0.982994222761075
06,Добыча сырой нефти и природного,adj_unsmoothed,156.0,0.00026582480576803667,0.8788002278123396,0.7599466685147703,24,3,0.0,4.9965539328134705,4.260990490439393,0.9473684210526315,0.5037593984962406,0.2953838675956316
06,Добыча сырой нефти и природного,adj_unsmoothed,156.0,0.00026582480576803667,0.8788002278123396,0.7599466685147703,24,6,0.0,7.476422000858932,5.804515809603517,0.9699248120300752,0.5037593984962406,0.4083698568932695
06,Добыча сырой нефти и природного,adj_unsmoothed,156.0,0.00026582480576803667,0.8788002278123396,0.7599466685147703,36,3,0.0,6.045382928307062,5.62501088253791,0.9752066115702479,0.5619834710743802,0.17800890053831095
06,Добыча сырой нефти и природного,adj_unsmoothed,156.0,0.00026582480576803667,0.8788002278123396,0.7599466685147703,36,6,0.0,8.391491052886476,7.575515805042443,0.9669421487603306,0.5454545454545454,0.24069804635371733
06,Добыча сырой нефти и природного,adj_unsmoothed,156.0,0.00026582480576803667,0.8788002278123396,0.7599466685147703,48,3,0.0,6.92673960003471,6.574636277897263,1.0,0.6146788990825688,0.14535515091879045
06,Добыча сырой нефти и природного,adj_unsmoothed,156.0,0.00026582480576803667,0.8788002278123396,0.7599466685147703,48,6,0.0,9.531384126094808,8.949588672335922,0.9908256880733946,0.6238532110091743,0.18022929718297476
06,Добыча сырой нефти и природного,raw,156.0,0.002488030476710422,0.4113647240980337,0.5208994430597266,24,3,0.0,2.0135906796167835,1.777543300478801,1.0,0.7819548872180451,0.5911273309995467
06,Добыча сырой нефти и природного,raw,156.0,0.002488030476710422,0.4113647240980337,0.5208994430597266,24,6,0.0,3.1133615078598194,2.854952965346481,0.9924812030075187,0.7218045112781954,0.6896629666337698
06,Добыча сырой нефти и природного,raw,156.0,0.002488030476710422,0.4113647240980337,0.5208994430597266,36,3,0.0,2.0270934954930495,1.7882425932882904,1.0,1.0,0.5204352526425228
06,Добыча сырой нефти и природного,raw,156.0,0.002488030476710422,0.4113647240980337,0.5208994430597266,36,6,0.0,2.7322978145272088,2.4257256270058978,1.0,0.9917355371900827,0.5836580220454372
06,Добыча сырой нефти и природного,raw,156.0,0.002488030476710422,0.4113647240980337,0.5208994430597266,48,3,0.0,2.1230084723883698,2.1175820909406484,1.0,1.0,0.4752235567736423
06,Добыча сырой нефти и природного,raw,156.0,0.002488030476710422,0.4113647240980337,0.5208994430597266,48,6,0.0,2.778584199475948,2.74059964436644,1.0,1.0,0.5271574651200327
06.1,Добыча сырой нефти и нефтяног,adj_smoothed,156.0,5.6869192493218794e-05,0.9724810541494724,0.9018986860499529,24,3,0.0,89.0669665895684,72.34837892298246,1.0,1.0,0.9593639043667
06.1,Добыча сырой нефти и нефтяног,adj_smoothed,156.0,5.6869192493218794e-05,0.9724810541494724,0.9018986860499529,24,6,0.0,844.7171852948152,762.3255718520134,1.0,1.0,0.9831070091404976
06.1,Добыча сырой нефти и нефтяног,adj_smoothed,156.0,5.6869192493218794e-05,0.9724810541494724,0.9018986860499529,36,3,0.0,95.11912617097917,77.09675516738885,1.0,1.0,0.9561603070114851
06.1,Добыча сырой нефти и нефтяног,adj_smoothed,156.0,5.6869192493218794e-05,0.9724810541494724,0.9018986860499529,36,6,0.0,1021.5128850720421,912.1038951804877,1.0,1.0,0.9818942655744106
06.1,Добыча сырой нефти и нефтяног,adj_smoothed,156.0,5.6869192493218794e-05,0.9724810541494724,0.9018986860499529,48,3,0.0,104.83423957450024,74.61390904242164,1.0,1.0,0.9580887330258872
06.1,Добыча сырой нефти и нефтяног,adj_smoothed,156.0,5.6869192493218794e-05,0.9724810541494724,0.9018986860499529,48,6,0.0,1209.695992241486,960.4139742312483,1.0,1.0,0.982994222761075
06.1,Добыча сырой нефти и нефтяног,adj_unsmoothed,156.0,0.00026582480576803667,0.8788002278123396,0.7599466685147703,24,3,0.0,4.9965539328134705,4.260990490439393,0.9473684210526315,0.5037593984962406,0.2953838675956316
06.1,Добыча сырой нефти и нефтяног,adj_unsmoothed,156.0,0.00026582480576803667,0.8788002278123396,0.7599466685147703,24,6,0.0,7.476422000858932,5.804515809603517,0.9699248120300752,0.5037593984962406,0.4083698568932695
06.1,Добыча сырой нефти и нефтяног,adj_unsmoothed,156.0,0.00026582480576803667,0.8788002278123396,0.7599466685147703,36,3,0.0,6.045382928307062,5.62501088253791,0.9752066115702479,0.5619834710743802,0.17800890053831095
