date,series_code,series_name,series_label,variant,index_value
2015-09-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,adj_unsmoothed,108.827
2015-10-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,adj_unsmoothed,111.011
2015-11-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,adj_unsmoothed,109.04
2015-12-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,adj_unsmoothed,106.98
2016-01-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,adj_unsmoothed,108.873
2016-02-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,adj_unsmoothed,107.29
2016-03-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,adj_unsmoothed,108.998
2016-04-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,adj_unsmoothed,110.108
2016-05-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,adj_unsmoothed,109.736
2016-06-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,adj_unsmoothed,111.625
2016-07-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,adj_unsmoothed,112.005
2016-08-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,adj_unsmoothed,109.16
2016-09-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,adj_unsmoothed,109.523
2016-10-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,adj_unsmoothed,114.086
2016-11-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,adj_unsmoothed,110.781
2016-12-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,adj_unsmoothed,115.893
2017-01-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,adj_unsmoothed,113.303
2017-02-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,adj_unsmoothed,116.392
2017-03-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,adj_unsmoothed,112.569
2017-04-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,adj_unsmoothed,116.666
2017-05-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,adj_unsmoothed,112.42
2017-06-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,adj_unsmoothed,112.266
2017-07-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,adj_unsmoothed,117.598
2017-08-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,adj_unsmoothed,116.0
2017-09-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,adj_unsmoothed,116.965
2017-10-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,adj_unsmoothed,115.761
2017-11-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,adj_unsmoothed,116.008
2017-12-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,adj_unsmoothed,118.988
2018-01-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,adj_unsmoothed,118.033
2018-02-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,adj_unsmoothed,117.124
2018-03-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,adj_unsmoothed,120.031
2018-04-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,adj_unsmoothed,117.935
2018-05-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,adj_unsmoothed,116.4
2018-06-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,adj_unsmoothed,119.528
2018-07-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,adj_unsmoothed,117.672
2018-08-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,adj_unsmoothed,117.299
2018-09-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,adj_unsmoothed,120.697
2018-10-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,adj_unsmoothed,117.138
2018-11-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,adj_unsmoothed,117.013
2018-12-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,adj_unsmoothed,118.051
2019-01-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,adj_unsmoothed,116.113
2019-02-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,adj_unsmoothed,116.83
2019-03-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,adj_unsmoothed,121.169
2019-04-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,adj_unsmoothed,119.297
2019-05-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,adj_unsmoothed,124.322
2019-06-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,adj_unsmoothed,124.333
2019-07-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,adj_unsmoothed,120.367
2019-08-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,adj_unsmoothed,123.464
2019-09-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,adj_unsmoothed,124.573
2019-10-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,adj_unsmoothed,122.482
2019-11-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,adj_unsmoothed,124.848
2019-12-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,adj_unsmoothed,124.473
2020-01-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,adj_unsmoothed,124.789
2020-02-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,adj_unsmoothed,127.189
2020-03-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,adj_unsmoothed,125.845
2020-04-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,adj_unsmoothed,123.957
2020-05-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,adj_unsmoothed,131.816
2020-06-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,adj_unsmoothed,127.357
2020-07-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,adj_unsmoothed,124.015
2020-08-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,adj_unsmoothed,126.911
2020-09-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,adj_unsmoothed,124.027
2020-10-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,adj_unsmoothed,125.122
2020-11-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,adj_unsmoothed,123.595
2020-12-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,adj_unsmoothed,120.191
2021-01-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,adj_unsmoothed,128.77
2021-02-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,adj_unsmoothed,124.965
2021-03-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,adj_unsmoothed,124.791
2021-04-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,adj_unsmoothed,126.596
2021-05-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,adj_unsmoothed,128.033
2021-06-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,adj_unsmoothed,126.097
2021-07-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,adj_unsmoothed,129.083
2021-08-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,adj_unsmoothed,129.763
2021-09-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,adj_unsmoothed,126.784
2021-10-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,adj_unsmoothed,132.564
2021-11-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,adj_unsmoothed,134.075
2021-12-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,adj_unsmoothed,133.215
2022-01-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,adj_unsmoothed,130.183
2022-02-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,adj_unsmoothed,128.843
2022-03-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,adj_unsmoothed,126.72
2022-04-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,adj_unsmoothed,127.572
2022-05-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,adj_unsmoothed,134.939
2022-06-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,adj_unsmoothed,127.489
2022-07-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,adj_unsmoothed,130.253
2022-08-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,adj_unsmoothed,127.285
2022-09-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,adj_unsmoothed,128.78
2022-10-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,adj_unsmoothed,132.993
2022-11-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,adj_unsmoothed,131.904
2022-12-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,adj_unsmoothed,132.43
2023-01-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,adj_unsmoothed,131.791
2023-02-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,adj_unsmoothed,137.787
2023-03-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,adj_unsmoothed,133.199
2023-04-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,adj_unsmoothed,135.766
2023-05-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,adj_unsmoothed,132.282
2023-06-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,adj_unsmoothed,134.574
2023-07-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,adj_unsmoothed,141.022
2023-08-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,adj_unsmoothed,136.404
2023-09-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,adj_unsmoothed,138.992
2023-10-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,adj_unsmoothed,135.717
2023-11-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,adj_unsmoothed,135.858
2023-12-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,adj_unsmoothed,139.262
2024-01-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,adj_unsmoothed,140.258
2024-02-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,adj_unsmoothed,138.95
2024-03-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,adj_unsmoothed,142.805
2024-04-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,adj_unsmoothed,141.506
2024-05-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,adj_unsmoothed,139.754
2024-06-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,adj_unsmoothed,143.288
2024-07-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,adj_unsmoothed,135.745
2024-08-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,adj_unsmoothed,141.202
2024-09-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,adj_unsmoothed,139.477
2024-10-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,adj_unsmoothed,137.518
2024-11-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,adj_unsmoothed,136.086
2024-12-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,adj_unsmoothed,140.205
2025-01-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,adj_unsmoothed,139.643
2025-02-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,adj_unsmoothed,137.331
2025-03-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,adj_unsmoothed,136.973
2025-04-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,adj_unsmoothed,136.107
2025-05-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,adj_unsmoothed,140.754
2025-06-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,adj_unsmoothed,139.989
2025-07-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,adj_unsmoothed,138.057
2025-08-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,adj_unsmoothed,139.978
2025-09-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,adj_unsmoothed,140.37
2025-10-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,adj_unsmoothed,138.969
2025-11-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,adj_unsmoothed,142.237
2025-12-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,adj_unsmoothed,137.04
2013-01-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,86.3279
2013-02-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,90.3653
2013-03-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,99.3445
2013-04-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,96.9468
2013-05-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,92.9986
2013-06-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,94.732
2013-07-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,99.1749
2013-08-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,102.678
2013-09-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,108.159
2013-10-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,112.424
2013-11-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,109.689
2013-12-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,107.97
2014-01-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,88.5522
2014-02-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,92.2177
2014-03-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,101.605
2014-04-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,100.587
2014-05-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,99.4211
2014-06-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,100.544
2014-07-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,105.277
2014-08-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,107.158
2014-09-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,116.467
2014-10-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,118.697
2014-11-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,113.963
2014-12-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,111.149
2015-01-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,90.7392
2015-02-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,97.1796
2015-03-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,105.466
2015-04-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,103.389
2015-05-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,101.187
2015-06-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,103.849
2015-07-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,107.824
2015-08-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,109.881
2015-09-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,117.959
2015-10-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,122.188
2015-11-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,115.727
2015-12-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,113.726
2016-01-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,90.1516
2016-02-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,99.0555
2016-03-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,107.84
2016-04-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,104.53
2016-05-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,102.154
2016-06-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,108.413
2016-07-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,108.369
2016-08-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,113.308
2016-09-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,119.457
2016-10-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,123.964
2016-11-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,120.01
2016-12-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,120.592
2017-01-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,99.7818
2017-02-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,100.331
2017-03-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,113.598
2017-04-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,108.445
2017-05-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,107.147
2017-06-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,108.682
2017-07-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,113.934
2017-08-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,120.499
2017-09-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,125.11
2017-10-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,128.812
2017-11-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,125.022
2017-12-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,120.902
2018-01-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,104.052
2018-02-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,103.263
2018-03-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,115.972
2018-04-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,112.073
2018-05-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,111.088
2018-06-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,112.949
2018-07-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,116.129
2018-08-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,121.979
2018-09-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,126.45
2018-10-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,133.139
2018-11-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,125.983
2018-12-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,119.478
2019-01-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,102.233
2019-02-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,105.239
2019-03-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,116.912
2019-04-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,115.666
2019-05-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,113.055
2019-06-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,114.358
2019-07-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,120.797
2019-08-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,126.152
2019-09-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,132.78
2019-10-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,139.081
2019-11-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,130.948
2019-12-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,128.105
2020-01-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,111.157
2020-02-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,114.611
2020-03-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,124.329
2020-04-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,120.521
2020-05-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,117.383
2020-06-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,119.269
2020-07-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,122.349
2020-08-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,127.215
2020-09-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,133.48
2020-10-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,138.336
2020-11-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,129.063
2020-12-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,125.81
2021-01-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,108.588
2021-02-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,111.209
2021-03-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,126.197
2021-04-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,123.891
2021-05-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,120.121
2021-06-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,120.213
2021-07-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,127.62
2021-08-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,132.789
2021-09-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,135.602
2021-10-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,142.755
2021-11-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,139.157
2021-12-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,136.998
2022-01-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,114.067
2022-02-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,115.376
2022-03-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,128.362
2022-04-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,122.549
2022-05-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,118.819
2022-06-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,120.995
2022-07-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,125.557
2022-08-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,132.484
2022-09-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,137.567
2022-10-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,143.418
2022-11-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,140.499
2022-12-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,137.263
2023-01-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,119.246
2023-02-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,120.229
2023-03-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,134.847
2023-04-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,127.603
2023-05-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,126.32
2023-06-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,128.248
2023-07-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,135.634
2023-08-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,141.951
2023-09-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,146.12
2023-10-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,149.593
2023-11-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,144.815
2023-12-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,141.929
2024-01-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,127.3
2024-02-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,129.646
2024-03-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,138.182
2024-04-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,136.142
2024-05-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,134.177
2024-06-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,131.539
2024-07-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,134.947
2024-08-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,144.738
2024-09-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,147.629
2024-10-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,153.834
2024-11-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,144.769
2024-12-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,143.051
2025-01-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,126.875
2025-02-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,125.861
2025-03-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,135.861
2025-04-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,133.909
2025-05-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,129.054
2025-06-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,129.747
2025-07-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,137.159
2025-08-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,140.816
2025-09-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,149.605
2025-10-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,152.204
2025-11-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,142.321
2025-12-01,10,Производство пищевых продуктов,10 Производство пищевых продуктов,raw,141.73
2013-01-01,21,Производство лекарственных сред,21 Производство лекарственных сред,adj_smoothed,100.0
2013-02-01,21,Производство лекарственных сред,21 Производство лекарственных сред,adj_smoothed,104.474
2013-03-01,21,Производство лекарственных сред,21 Производство лекарственных сред,adj_smoothed,108.562
2013-04-01,21,Производство лекарственных сред,21 Производство лекарственных сред,adj_smoothed,110.696
2013-05-01,21,Производство лекарственных сред,21 Производство лекарственных сред,adj_smoothed,113.022
2013-06-01,21,Производство лекарственных сред,21 Производство лекарственных сред,adj_smoothed,115.269
2013-07-01,21,Производство лекарственных сред,21 Производство лекарственных сред,adj_smoothed,114.071
2013-08-01,21,Производство лекарственных сред,21 Производство лекарственных сред,adj_smoothed,108.508
2013-09-01,21,Производство лекарственных сред,21 Производство лекарственных сред,adj_smoothed,104.804
2013-10-01,21,Производство лекарственных сред,21 Производство лекарственных сред,adj_smoothed,110.185
2013-11-01,21,Производство лекарственных сред,21 Производство лекарственных сред,adj_smoothed,121.718
2013-12-01,21,Производство лекарственных сред,21 Производство лекарственных сред,adj_smoothed,127.845
2014-01-01,21,Производство лекарственных сред,21 Производство лекарственных сред,adj_smoothed,121.86
2014-02-01,21,Производство лекарственных сред,21 Производство лекарственных сред,adj_smoothed,109.154
2014-03-01,21,Производство лекарственных сред,21 Производство лекарственных сред,adj_smoothed,99.5126
2014-04-01,21,Производство лекарственных сред,21 Производство лекарственных сред,adj_smoothed,97.1429
