model,case,regime,start,end,window,lags,period,rho,rho_band,no_model,b_sum,R2_enter,selected,selected_count,hit_rate,false_lag_count,false_lag_rate
base,base_a_2_2,затухающие колебания,147,162,15,3,4,3.75,rho>=2,0,0.611654804270462,1.0,"['Lag_2', 'Lag_1', 'Lag_3', 'X_n']",4.0,1.0,3.0,0.75
base,base_a_2_2,затухающие колебания,148,163,15,3,4,3.75,rho>=2,0,0.6116548042704624,1.0,"['Lag_3', 'Lag_2', 'Lag_1', 'X_n']",4.0,1.0,3.0,0.75
base,base_a_2_2,затухающие колебания,149,164,15,3,4,3.75,rho>=2,0,0.611654804270462,1.0,"['Lag_2', 'Lag_1', 'Lag_3', 'X_n']",4.0,1.0,3.0,0.75
base,base_a_2_2,затухающие колебания,150,165,15,3,4,3.75,rho>=2,0,0.6116548042704624,1.0,"['Lag_3', 'Lag_2', 'Lag_1', 'X_n']",4.0,1.0,3.0,0.75
base,base_a_2_2,затухающие колебания,151,166,15,3,4,3.75,rho>=2,0,0.611654804270462,1.0,"['Lag_2', 'Lag_1', 'Lag_3', 'X_n']",4.0,1.0,3.0,0.75
base,base_a_2_2,затухающие колебания,152,167,15,3,4,3.75,rho>=2,0,0.6116548042704624,1.0,"['Lag_3', 'Lag_2', 'Lag_1', 'X_n']",4.0,1.0,3.0,0.75
base,base_a_2_2,затухающие колебания,153,168,15,3,4,3.75,rho>=2,0,0.611654804270462,1.0,"['Lag_2', 'Lag_1', 'Lag_3', 'X_n']",4.0,1.0,3.0,0.75
base,base_a_2_2,затухающие колебания,154,169,15,3,4,3.75,rho>=2,0,0.6116548042704624,1.0,"['Lag_3', 'Lag_2', 'Lag_1', 'X_n']",4.0,1.0,3.0,0.75
base,base_a_2_2,затухающие колебания,155,170,15,3,4,3.75,rho>=2,0,0.611654804270462,1.0,"['Lag_2', 'Lag_1', 'Lag_3', 'X_n']",4.0,1.0,3.0,0.75
base,base_a_2_2,затухающие колебания,156,171,15,3,4,3.75,rho>=2,0,0.6116548042704624,1.0,"['Lag_3', 'Lag_2', 'Lag_1', 'X_n']",4.0,1.0,3.0,0.75
base,base_a_2_2,затухающие колебания,157,172,15,3,4,3.75,rho>=2,0,0.611654804270462,1.0,"['Lag_2', 'Lag_1', 'Lag_3', 'X_n']",4.0,1.0,3.0,0.75
base,base_a_2_2,затухающие колебания,158,173,15,3,4,3.75,rho>=2,0,0.6116548042704624,1.0,"['Lag_3', 'Lag_2', 'Lag_1', 'X_n']",4.0,1.0,3.0,0.75
base,base_a_2_2,затухающие колебания,159,174,15,3,4,3.75,rho>=2,0,0.611654804270462,1.0,"['Lag_2', 'Lag_1', 'Lag_3', 'X_n']",4.0,1.0,3.0,0.75
base,base_a_2_2,затухающие колебания,160,175,15,3,4,3.75,rho>=2,0,0.6116548042704624,1.0,"['Lag_3', 'Lag_2', 'Lag_1', 'X_n']",4.0,1.0,3.0,0.75
base,base_a_2_2,затухающие колебания,161,176,15,3,4,3.75,rho>=2,0,0.611654804270462,1.0,"['Lag_2', 'Lag_1', 'Lag_3', 'X_n']",4.0,1.0,3.0,0.75
base,base_a_2_2,затухающие колебания,162,177,15,3,4,3.75,rho>=2,0,0.6116548042704624,1.0,"['Lag_3', 'Lag_2', 'Lag_1', 'X_n']",4.0,1.0,3.0,0.75
base,base_a_2_2,затухающие колебания,163,178,15,3,4,3.75,rho>=2,0,0.611654804270462,1.0,"['Lag_2', 'Lag_1', 'Lag_3', 'X_n']",4.0,1.0,3.0,0.75
base,base_a_2_2,затухающие колебания,164,179,15,3,4,3.75,rho>=2,0,0.6116548042704624,1.0,"['Lag_3', 'Lag_2', 'Lag_1', 'X_n']",4.0,1.0,3.0,0.75
base,base_a_2_2,затухающие колебания,0,15,15,5,4,3.75,rho>=2,0,1.7985612998927536e-13,1.0,['X_n'],1.0,1.0,0.0,0.0
base,base_a_2_2,затухающие колебания,1,16,15,5,4,3.75,rho>=2,0,3.0531133177191805e-16,1.0,['X_n'],1.0,1.0,0.0,0.0
base,base_a_2_2,затухающие колебания,2,17,15,5,4,3.75,rho>=2,0,7.337880303381894e-16,1.0,['X_n'],1.0,1.0,0.0,0.0
base,base_a_2_2,затухающие колебания,3,18,15,5,4,3.75,rho>=2,0,-1.2368578383714635e-15,1.0,['X_n'],1.0,1.0,0.0,0.0
base,base_a_2_2,затухающие колебания,4,19,15,5,4,3.75,rho>=2,0,-8.790190797469677e-14,1.0,['X_n'],1.0,1.0,0.0,0.0
base,base_a_2_2,затухающие колебания,5,20,15,5,4,3.75,rho>=2,0,4.516387264175137e-13,1.0,['X_n'],1.0,1.0,0.0,0.0
base,base_a_2_2,затухающие колебания,6,21,15,5,4,3.75,rho>=2,0,-1.1712852909795402e-13,1.0,['X_n'],1.0,1.0,0.0,0.0
base,base_a_2_2,затухающие колебания,7,22,15,5,4,3.75,rho>=2,0,2.3874235921539366e-12,1.0,['X_n'],1.0,1.0,0.0,0.0
base,base_a_2_2,затухающие колебания,8,23,15,5,4,3.75,rho>=2,0,-2.4556356947869062e-11,1.0,['X_n'],1.0,1.0,0.0,0.0
base,base_a_2_2,затухающие колебания,9,24,15,5,4,3.75,rho>=2,0,-2.3792381398379803e-09,0.9999999999999999,['X_n'],1.0,1.0,0.0,0.0
base,base_a_2_2,затухающие колебания,10,25,15,5,4,3.75,rho>=2,0,-2.8594513423740864e-09,1.0,['X_n'],1.0,1.0,0.0,0.0
base,base_a_2_2,затухающие колебания,11,26,15,5,4,3.75,rho>=2,0,9.313225746154785e-10,0.9999999999990142,['X_n'],1.0,1.0,0.0,0.0
base,base_a_2_2,затухающие колебания,12,27,15,5,4,3.75,rho>=2,0,-4.200264811515808e-07,0.9999999999999019,['X_n'],1.0,1.0,0.0,0.0
base,base_a_2_2,затухающие колебания,13,28,15,5,4,3.75,rho>=2,0,-7.891654968261719e-05,0.9999999663700017,['X_n'],1.0,1.0,0.0,0.0
base,base_a_2_2,затухающие колебания,14,29,15,5,4,3.75,rho>=2,0,0.0001533031463623047,0.999999989115734,['X_n'],1.0,1.0,0.0,0.0
base,base_a_2_2,затухающие колебания,15,30,15,5,4,3.75,rho>=2,0,0.7960151229926851,0.9999999999999379,['X_n'],1.0,1.0,0.0,0.0
base,base_a_2_2,затухающие колебания,16,31,15,5,4,3.75,rho>=2,0,0.7960686553269625,0.9999999999839999,['X_n'],1.0,1.0,0.0,0.0
base,base_a_2_2,затухающие колебания,17,32,15,5,4,3.75,rho>=2,0,0.7961588697507977,0.9999999999873931,['X_n'],1.0,1.0,0.0,0.0
base,base_a_2_2,затухающие колебания,18,33,15,5,4,3.75,rho>=2,0,0.795941948890686,0.9999999933251426,['X_n'],1.0,1.0,0.0,0.0
base,base_a_2_2,затухающие колебания,19,34,15,5,4,3.75,rho>=2,0,0.795334666967392,0.9999999971228287,['X_n'],1.0,1.0,0.0,0.0
base,base_a_2_2,затухающие колебания,20,35,15,5,4,3.75,rho>=2,0,0.7897605895996094,0.9999299076583983,['X_n'],1.0,1.0,0.0,0.0
base,base_a_2_2,затухающие колебания,21,36,15,5,4,3.75,rho>=2,0,0.7773933410644531,0.9999191132986702,['X_n'],1.0,1.0,0.0,0.0
base,base_a_2_2,затухающие колебания,22,37,15,5,4,3.75,rho>=2,0,0.41339111328125,0.9999886631853201,['X_n'],1.0,1.0,0.0,0.0
base,base_a_2_2,затухающие колебания,23,38,15,5,4,3.75,rho>=2,0,0.6609817059652414,1.0,['X_n'],1.0,1.0,0.0,0.0
base,base_a_2_2,затухающие колебания,24,39,15,5,4,3.75,rho>=2,0,0.6609815507545136,0.9999999999999996,['X_n'],1.0,1.0,0.0,0.0
base,base_a_2_2,затухающие колебания,25,40,15,5,4,3.75,rho>=2,0,0.6609815207775682,0.9999999999999994,['X_n'],1.0,1.0,0.0,0.0
base,base_a_2_2,затухающие колебания,26,41,15,5,4,3.75,rho>=2,0,0.6609821012243629,0.9999999999999255,['X_n'],1.0,1.0,0.0,0.0
base,base_a_2_2,затухающие колебания,27,42,15,5,4,3.75,rho>=2,0,0.6609820295125246,0.9999999999999868,['X_n'],1.0,1.0,0.0,0.0
base,base_a_2_2,затухающие колебания,28,43,15,5,4,3.75,rho>=2,0,0.6609778013080359,0.9999999999999857,['X_n'],1.0,1.0,0.0,0.0
base,base_a_2_2,затухающие колебания,29,44,15,5,4,3.75,rho>=2,0,0.6609799638390541,0.9999999999998002,['X_n'],1.0,1.0,0.0,0.0
base,base_a_2_2,затухающие колебания,30,45,15,5,4,3.75,rho>=2,0,0.6609996408224106,0.999999999934845,['X_n'],1.0,1.0,0.0,0.0
base,base_a_2_2,затухающие колебания,31,46,15,5,4,3.75,rho>=2,0,0.6609631180763245,0.9999999999664901,['X_n'],1.0,1.0,0.0,0.0
base,base_a_2_2,затухающие колебания,32,47,15,5,4,3.75,rho>=2,0,0.6610995531082153,0.999999999981206,['X_n'],1.0,1.0,0.0,0.0
base,base_a_2_2,затухающие колебания,33,48,15,5,4,3.75,rho>=2,0,0.6608946323394775,0.9999999961438429,['X_n'],1.0,1.0,0.0,0.0
base,base_a_2_2,затухающие колебания,34,49,15,5,4,3.75,rho>=2,0,0.6608281135559082,0.9999999769883509,['X_n'],1.0,1.0,0.0,0.0
base,base_a_2_2,затухающие колебания,35,50,15,5,4,3.75,rho>=2,0,0.6602687835693359,0.9999999686443575,"['X_n', 'Lag_1']",2.0,1.0,1.0,0.5
base,base_a_2_2,затухающие колебания,36,51,15,5,4,3.75,rho>=2,0,0.6681480407714844,0.9999995886052369,"['X_n', 'Lag_1']",2.0,1.0,1.0,0.5
base,base_a_2_2,затухающие колебания,37,52,15,5,4,3.75,rho>=2,0,0.667694091796875,0.9999976901650588,"['X_n', 'Lag_1']",2.0,1.0,1.0,0.5
base,base_a_2_2,затухающие колебания,38,53,15,5,4,3.75,rho>=2,0,0.641632080078125,0.999984695424594,"['X_n', 'Lag_1', 'Lag_2']",3.0,1.0,2.0,0.6666666666666666
base,base_a_2_2,затухающие колебания,39,54,15,5,4,3.75,rho>=2,0,0.65380859375,0.999956880806089,"['X_n', 'Lag_1', 'Lag_2', 'Lag_3']",4.0,1.0,3.0,0.75
base,base_a_2_2,затухающие колебания,40,55,15,5,4,3.75,rho>=2,0,0.351226806640625,0.9999821128632529,"['Lag_2', 'Lag_1', 'X_n', 'Lag_4', 'Lag_3']",5.0,1.0,4.0,0.8
base,base_a_2_2,затухающие колебания,41,56,15,5,4,3.75,rho>=2,0,0.4404685835995745,1.0,"['Lag_1', 'Lag_3', 'Lag_2', 'X_n', 'Lag_4', 'Lag_5']",6.0,1.0,5.0,0.8333333333333334
base,base_a_2_2,затухающие колебания,42,57,15,5,4,3.75,rho>=2,0,0.4404685835995739,1.0,"['Lag_1', 'Lag_4', 'Lag_3', 'Lag_2', 'Lag_5', 'X_n']",6.0,1.0,5.0,0.8333333333333334
base,base_a_2_2,затухающие колебания,43,58,15,5,4,3.75,rho>=2,0,0.4404685835995746,1.0,"['Lag_3', 'Lag_5', 'Lag_4', 'Lag_1', 'Lag_2', 'X_n']",6.0,1.0,5.0,0.8333333333333334
base,base_a_2_2,затухающие колебания,44,59,15,5,4,3.75,rho>=2,0,0.44046858359957347,1.0,"['Lag_3', 'Lag_2', 'Lag_5', 'X_n', 'Lag_1', 'Lag_4']",6.0,1.0,5.0,0.8333333333333334
base,base_a_2_2,затухающие колебания,45,60,15,5,4,3.75,rho>=2,0,0.4404685835995748,1.0,"['Lag_3', 'Lag_2', 'Lag_5', 'Lag_1', 'Lag_4', 'X_n']",6.0,1.0,5.0,0.8333333333333334
base,base_a_2_2,затухающие колебания,46,61,15,5,4,3.75,rho>=2,0,0.44046858359957375,1.0,"['Lag_3', 'Lag_2', 'Lag_5', 'Lag_1', 'Lag_4', 'X_n']",6.0,1.0,5.0,0.8333333333333334
base,base_a_2_2,затухающие колебания,47,62,15,5,4,3.75,rho>=2,0,0.4404685835995748,1.0,"['Lag_3', 'Lag_2', 'Lag_5', 'Lag_1', 'Lag_4', 'X_n']",6.0,1.0,5.0,0.8333333333333334
base,base_a_2_2,затухающие колебания,48,63,15,5,4,3.75,rho>=2,0,0.44046858359957375,1.0,"['Lag_3', 'Lag_2', 'Lag_5', 'Lag_1', 'Lag_4', 'X_n']",6.0,1.0,5.0,0.8333333333333334
base,base_a_2_2,затухающие колебания,49,64,15,5,4,3.75,rho>=2,0,0.4404685835995748,1.0,"['Lag_3', 'Lag_2', 'Lag_5', 'Lag_1', 'Lag_4', 'X_n']",6.0,1.0,5.0,0.8333333333333334
base,base_a_2_2,затухающие колебания,50,65,15,5,4,3.75,rho>=2,0,0.44046858359957375,1.0,"['Lag_3', 'Lag_2', 'Lag_5', 'Lag_1', 'Lag_4', 'X_n']",6.0,1.0,5.0,0.8333333333333334
base,base_a_2_2,затухающие колебания,51,66,15,5,4,3.75,rho>=2,0,0.4404685835995748,1.0,"['Lag_3', 'Lag_2', 'Lag_5', 'Lag_1', 'Lag_4', 'X_n']",6.0,1.0,5.0,0.8333333333333334
base,base_a_2_2,затухающие колебания,52,67,15,5,4,3.75,rho>=2,0,0.44046858359957375,1.0,"['Lag_3', 'Lag_2', 'Lag_5', 'Lag_1', 'Lag_4', 'X_n']",6.0,1.0,5.0,0.8333333333333334
base,base_a_2_2,затухающие колебания,53,68,15,5,4,3.75,rho>=2,0,0.4404685835995748,1.0,"['Lag_3', 'Lag_2', 'Lag_5', 'Lag_1', 'Lag_4', 'X_n']",6.0,1.0,5.0,0.8333333333333334
base,base_a_2_2,затухающие колебания,54,69,15,5,4,3.75,rho>=2,0,0.44046858359957375,1.0,"['Lag_3', 'Lag_2', 'Lag_5', 'Lag_1', 'Lag_4', 'X_n']",6.0,1.0,5.0,0.8333333333333334
base,base_a_2_2,затухающие колебания,55,70,15,5,4,3.75,rho>=2,0,0.4404685835995748,1.0,"['Lag_3', 'Lag_2', 'Lag_5', 'Lag_1', 'Lag_4', 'X_n']",6.0,1.0,5.0,0.8333333333333334
base,base_a_2_2,затухающие колебания,56,71,15,5,4,3.75,rho>=2,0,0.44046858359957375,1.0,"['Lag_3', 'Lag_2', 'Lag_5', 'Lag_1', 'Lag_4', 'X_n']",6.0,1.0,5.0,0.8333333333333334
base,base_a_2_2,затухающие колебания,57,72,15,5,4,3.75,rho>=2,0,0.4404685835995748,1.0,"['Lag_3', 'Lag_2', 'Lag_5', 'Lag_1', 'Lag_4', 'X_n']",6.0,1.0,5.0,0.8333333333333334
base,base_a_2_2,затухающие колебания,58,73,15,5,4,3.75,rho>=2,0,0.44046858359957375,1.0,"['Lag_3', 'Lag_2', 'Lag_5', 'Lag_1', 'Lag_4', 'X_n']",6.0,1.0,5.0,0.8333333333333334
base,base_a_2_2,затухающие колебания,59,74,15,5,4,3.75,rho>=2,0,0.4404685835995748,1.0,"['Lag_3', 'Lag_2', 'Lag_5', 'Lag_1', 'Lag_4', 'X_n']",6.0,1.0,5.0,0.8333333333333334
base,base_a_2_2,затухающие колебания,60,75,15,5,4,3.75,rho>=2,0,0.44046858359957375,1.0,"['Lag_3', 'Lag_2', 'Lag_5', 'Lag_1', 'Lag_4', 'X_n']",6.0,1.0,5.0,0.8333333333333334
base,base_a_2_2,затухающие колебания,61,76,15,5,4,3.75,rho>=2,0,0.4404685835995748,1.0,"['Lag_3', 'Lag_2', 'Lag_5', 'Lag_1', 'Lag_4', 'X_n']",6.0,1.0,5.0,0.8333333333333334
base,base_a_2_2,затухающие колебания,62,77,15,5,4,3.75,rho>=2,0,0.44046858359957375,1.0,"['Lag_3', 'Lag_2', 'Lag_5', 'Lag_1', 'Lag_4', 'X_n']",6.0,1.0,5.0,0.8333333333333334
base,base_a_2_2,затухающие колебания,63,78,15,5,4,3.75,rho>=2,0,0.4404685835995748,1.0,"['Lag_3', 'Lag_2', 'Lag_5', 'Lag_1', 'Lag_4', 'X_n']",6.0,1.0,5.0,0.8333333333333334
base,base_a_2_2,затухающие колебания,64,79,15,5,4,3.75,rho>=2,0,0.44046858359957375,1.0,"['Lag_3', 'Lag_2', 'Lag_5', 'Lag_1', 'Lag_4', 'X_n']",6.0,1.0,5.0,0.8333333333333334
base,base_a_2_2,затухающие колебания,65,80,15,5,4,3.75,rho>=2,0,0.4404685835995748,1.0,"['Lag_3', 'Lag_2', 'Lag_5', 'Lag_1', 'Lag_4', 'X_n']",6.0,1.0,5.0,0.8333333333333334
base,base_a_2_2,затухающие колебания,66,81,15,5,4,3.75,rho>=2,0,0.44046858359957375,1.0,"['Lag_3', 'Lag_2', 'Lag_5', 'Lag_1', 'Lag_4', 'X_n']",6.0,1.0,5.0,0.8333333333333334
base,base_a_2_2,затухающие колебания,67,82,15,5,4,3.75,rho>=2,0,0.4404685835995748,1.0,"['Lag_3', 'Lag_2', 'Lag_5', 'Lag_1', 'Lag_4', 'X_n']",6.0,1.0,5.0,0.8333333333333334
base,base_a_2_2,затухающие колебания,68,83,15,5,4,3.75,rho>=2,0,0.44046858359957375,1.0,"['Lag_3', 'Lag_2', 'Lag_5', 'Lag_1', 'Lag_4', 'X_n']",6.0,1.0,5.0,0.8333333333333334
base,base_a_2_2,затухающие колебания,69,84,15,5,4,3.75,rho>=2,0,0.4404685835995748,1.0,"['Lag_3', 'Lag_2', 'Lag_5', 'Lag_1', 'Lag_4', 'X_n']",6.0,1.0,5.0,0.8333333333333334
base,base_a_2_2,затухающие колебания,70,85,15,5,4,3.75,rho>=2,0,0.44046858359957375,1.0,"['Lag_3', 'Lag_2', 'Lag_5', 'Lag_1', 'Lag_4', 'X_n']",6.0,1.0,5.0,0.8333333333333334
base,base_a_2_2,затухающие колебания,71,86,15,5,4,3.75,rho>=2,0,0.4404685835995748,1.0,"['Lag_3', 'Lag_2', 'Lag_5', 'Lag_1', 'Lag_4', 'X_n']",6.0,1.0,5.0,0.8333333333333334
base,base_a_2_2,затухающие колебания,72,87,15,5,4,3.75,rho>=2,0,0.44046858359957375,1.0,"['Lag_3', 'Lag_2', 'Lag_5', 'Lag_1', 'Lag_4', 'X_n']",6.0,1.0,5.0,0.8333333333333334
base,base_a_2_2,затухающие колебания,73,88,15,5,4,3.75,rho>=2,0,0.4404685835995748,1.0,"['Lag_3', 'Lag_2', 'Lag_5', 'Lag_1', 'Lag_4', 'X_n']",6.0,1.0,5.0,0.8333333333333334
base,base_a_2_2,затухающие колебания,74,89,15,5,4,3.75,rho>=2,0,0.44046858359957375,1.0,"['Lag_3', 'Lag_2', 'Lag_5', 'Lag_1', 'Lag_4', 'X_n']",6.0,1.0,5.0,0.8333333333333334
base,base_a_2_2,затухающие колебания,75,90,15,5,4,3.75,rho>=2,0,0.4404685835995748,1.0,"['Lag_3', 'Lag_2', 'Lag_5', 'Lag_1', 'Lag_4', 'X_n']",6.0,1.0,5.0,0.8333333333333334
base,base_a_2_2,затухающие колебания,76,91,15,5,4,3.75,rho>=2,0,0.44046858359957375,1.0,"['Lag_3', 'Lag_2', 'Lag_5', 'Lag_1', 'Lag_4', 'X_n']",6.0,1.0,5.0,0.8333333333333334
base,base_a_2_2,затухающие колебания,77,92,15,5,4,3.75,rho>=2,0,0.4404685835995748,1.0,"['Lag_3', 'Lag_2', 'Lag_5', 'Lag_1', 'Lag_4', 'X_n']",6.0,1.0,5.0,0.8333333333333334
base,base_a_2_2,затухающие колебания,78,93,15,5,4,3.75,rho>=2,0,0.44046858359957375,1.0,"['Lag_3', 'Lag_2', 'Lag_5', 'Lag_1', 'Lag_4', 'X_n']",6.0,1.0,5.0,0.8333333333333334
base,base_a_2_2,затухающие колебания,79,94,15,5,4,3.75,rho>=2,0,0.4404685835995748,1.0,"['Lag_3', 'Lag_2', 'Lag_5', 'Lag_1', 'Lag_4', 'X_n']",6.0,1.0,5.0,0.8333333333333334
base,base_a_2_2,затухающие колебания,80,95,15,5,4,3.75,rho>=2,0,0.44046858359957375,1.0,"['Lag_3', 'Lag_2', 'Lag_5', 'Lag_1', 'Lag_4', 'X_n']",6.0,1.0,5.0,0.8333333333333334
base,base_a_2_2,затухающие колебания,81,96,15,5,4,3.75,rho>=2,0,0.4404685835995748,1.0,"['Lag_3', 'Lag_2', 'Lag_5', 'Lag_1', 'Lag_4', 'X_n']",6.0,1.0,5.0,0.8333333333333334
base,base_a_2_2,затухающие колебания,82,97,15,5,4,3.75,rho>=2,0,0.44046858359957375,1.0,"['Lag_3', 'Lag_2', 'Lag_5', 'Lag_1', 'Lag_4', 'X_n']",6.0,1.0,5.0,0.8333333333333334
base,base_a_2_2,затухающие колебания,83,98,15,5,4,3.75,rho>=2,0,0.4404685835995748,1.0,"['Lag_3', 'Lag_2', 'Lag_5', 'Lag_1', 'Lag_4', 'X_n']",6.0,1.0,5.0,0.8333333333333334
base,base_a_2_2,затухающие колебания,84,99,15,5,4,3.75,rho>=2,0,0.44046858359957375,1.0,"['Lag_3', 'Lag_2', 'Lag_5', 'Lag_1', 'Lag_4', 'X_n']",6.0,1.0,5.0,0.8333333333333334
base,base_a_2_2,затухающие колебания,85,100,15,5,4,3.75,rho>=2,0,0.4404685835995748,1.0,"['Lag_3', 'Lag_2', 'Lag_5', 'Lag_1', 'Lag_4', 'X_n']",6.0,1.0,5.0,0.8333333333333334
base,base_a_2_2,затухающие колебания,86,101,15,5,4,3.75,rho>=2,0,0.44046858359957375,1.0,"['Lag_3', 'Lag_2', 'Lag_5', 'Lag_1', 'Lag_4', 'X_n']",6.0,1.0,5.0,0.8333333333333334
base,base_a_2_2,затухающие колебания,87,102,15,5,4,3.75,rho>=2,0,0.4404685835995748,1.0,"['Lag_3', 'Lag_2', 'Lag_5', 'Lag_1', 'Lag_4', 'X_n']",6.0,1.0,5.0,0.8333333333333334
base,base_a_2_2,затухающие колебания,88,103,15,5,4,3.75,rho>=2,0,0.44046858359957375,1.0,"['Lag_3', 'Lag_2', 'Lag_5', 'Lag_1', 'Lag_4', 'X_n']",6.0,1.0,5.0,0.8333333333333334
base,base_a_2_2,затухающие колебания,89,104,15,5,4,3.75,rho>=2,0,0.4404685835995748,1.0,"['Lag_3', 'Lag_2', 'Lag_5', 'Lag_1', 'Lag_4', 'X_n']",6.0,1.0,5.0,0.8333333333333334
base,base_a_2_2,затухающие колебания,90,105,15,5,4,3.75,rho>=2,0,0.44046858359957375,1.0,"['Lag_3', 'Lag_2', 'Lag_5', 'Lag_1', 'Lag_4', 'X_n']",6.0,1.0,5.0,0.8333333333333334
base,base_a_2_2,затухающие колебания,91,106,15,5,4,3.75,rho>=2,0,0.4404685835995748,1.0,"['Lag_3', 'Lag_2', 'Lag_5', 'Lag_1', 'Lag_4', 'X_n']",6.0,1.0,5.0,0.8333333333333334
base,base_a_2_2,затухающие колебания,92,107,15,5,4,3.75,rho>=2,0,0.44046858359957375,1.0,"['Lag_3', 'Lag_2', 'Lag_5', 'Lag_1', 'Lag_4', 'X_n']",6.0,1.0,5.0,0.8333333333333334
base,base_a_2_2,затухающие колебания,93,108,15,5,4,3.75,rho>=2,0,0.4404685835995748,1.0,"['Lag_3', 'Lag_2', 'Lag_5', 'Lag_1', 'Lag_4', 'X_n']",6.0,1.0,5.0,0.8333333333333334
base,base_a_2_2,затухающие колебания,94,109,15,5,4,3.75,rho>=2,0,0.44046858359957375,1.0,"['Lag_3', 'Lag_2', 'Lag_5', 'Lag_1', 'Lag_4', 'X_n']",6.0,1.0,5.0,0.8333333333333334
base,base_a_2_2,затухающие колебания,95,110,15,5,4,3.75,rho>=2,0,0.4404685835995748,1.0,"['Lag_3', 'Lag_2', 'Lag_5', 'Lag_1', 'Lag_4', 'X_n']",6.0,1.0,5.0,0.8333333333333334
base,base_a_2_2,затухающие колебания,96,111,15,5,4,3.75,rho>=2,0,0.44046858359957375,1.0,"['Lag_3', 'Lag_2', 'Lag_5', 'Lag_1', 'Lag_4', 'X_n']",6.0,1.0,5.0,0.8333333333333334
base,base_a_2_2,затухающие колебания,97,112,15,5,4,3.75,rho>=2,0,0.4404685835995748,1.0,"['Lag_3', 'Lag_2', 'Lag_5', 'Lag_1', 'Lag_4', 'X_n']",6.0,1.0,5.0,0.8333333333333334
base,base_a_2_2,затухающие колебания,98,113,15,5,4,3.75,rho>=2,0,0.44046858359957375,1.0,"['Lag_3', 'Lag_2', 'Lag_5', 'Lag_1', 'Lag_4', 'X_n']",6.0,1.0,5.0,0.8333333333333334
base,base_a_2_2,затухающие колебания,99,114,15,5,4,3.75,rho>=2,0,0.4404685835995748,1.0,"['Lag_3', 'Lag_2', 'Lag_5', 'Lag_1', 'Lag_4', 'X_n']",6.0,1.0,5.0,0.8333333333333334
base,base_a_2_2,затухающие колебания,100,115,15,5,4,3.75,rho>=2,0,0.44046858359957375,1.0,"['Lag_3', 'Lag_2', 'Lag_5', 'Lag_1', 'Lag_4', 'X_n']",6.0,1.0,5.0,0.8333333333333334
base,base_a_2_2,затухающие колебания,101,116,15,5,4,3.75,rho>=2,0,0.4404685835995748,1.0,"['Lag_3', 'Lag_2', 'Lag_5', 'Lag_1', 'Lag_4', 'X_n']",6.0,1.0,5.0,0.8333333333333334
base,base_a_2_2,затухающие колебания,102,117,15,5,4,3.75,rho>=2,0,0.44046858359957375,1.0,"['Lag_3', 'Lag_2', 'Lag_5', 'Lag_1', 'Lag_4', 'X_n']",6.0,1.0,5.0,0.8333333333333334
base,base_a_2_2,затухающие колебания,103,118,15,5,4,3.75,rho>=2,0,0.4404685835995748,1.0,"['Lag_3', 'Lag_2', 'Lag_5', 'Lag_1', 'Lag_4', 'X_n']",6.0,1.0,5.0,0.8333333333333334
base,base_a_2_2,затухающие колебания,104,119,15,5,4,3.75,rho>=2,0,0.44046858359957375,1.0,"['Lag_3', 'Lag_2', 'Lag_5', 'Lag_1', 'Lag_4', 'X_n']",6.0,1.0,5.0,0.8333333333333334
base,base_a_2_2,затухающие колебания,105,120,15,5,4,3.75,rho>=2,0,0.4404685835995748,1.0,"['Lag_3', 'Lag_2', 'Lag_5', 'Lag_1', 'Lag_4', 'X_n']",6.0,1.0,5.0,0.8333333333333334
base,base_a_2_2,затухающие колебания,106,121,15,5,4,3.75,rho>=2,0,0.44046858359957375,1.0,"['Lag_3', 'Lag_2', 'Lag_5', 'Lag_1', 'Lag_4', 'X_n']",6.0,1.0,5.0,0.8333333333333334
base,base_a_2_2,затухающие колебания,107,122,15,5,4,3.75,rho>=2,0,0.4404685835995748,1.0,"['Lag_3', 'Lag_2', 'Lag_5', 'Lag_1', 'Lag_4', 'X_n']",6.0,1.0,5.0,0.8333333333333334
base,base_a_2_2,затухающие колебания,108,123,15,5,4,3.75,rho>=2,0,0.44046858359957375,1.0,"['Lag_3', 'Lag_2', 'Lag_5', 'Lag_1', 'Lag_4', 'X_n']",6.0,1.0,5.0,0.8333333333333334
base,base_a_2_2,затухающие колебания,109,124,15,5,4,3.75,rho>=2,0,0.4404685835995748,1.0,"['Lag_3', 'Lag_2', 'Lag_5', 'Lag_1', 'Lag_4', 'X_n']",6.0,1.0,5.0,0.8333333333333334
