model,case,regime,start,end,stage,var_x,var_omega,mean_x,mean_omega,cond_raw,cond_scaled,max_vif,mean_vif,infinite_vif_share,selected_count,false_lag_count,false_lag_rate,hit_rate,no_model,degenerate_window,failure_type,degraded_window,R2_enter,pairwise_b,pairwise_beta,correct_top_b,correct_top_beta,true_beta_mass_share,true_b_mass_share,beta_scale_gap,log10_var_x,log10_var_omega,log10_cond_raw,log10_cond_scaled,var_omega_band,cond_scaled_band
base,base_a_0_8,устойчивое насыщение,25,50,early,4.0124230174409406e-28,2.5677950720018338e-28,0.9999999999999931,5.5511151231261424e-15,7.785251724643182e+17,2237385742.399477,6837222188.28854,2283289264.5329247,0.45454545454545453,10.0,9.0,0.9,1.0,0,1,low_dispersion,1,0.999987464159521,0.4,0.0,0.0,0.0,5.417313438921596e-06,0.05130507999334932,23073.341922485884,-12.0,-12.0,17.891272659403313,9.349740866239381,Q1,Q3
base,base_a_0_8,устойчивое насыщение,26,51,early,1.6056312866646866e-29,1.0260474318578071e-29,0.9999999999999986,1.110223024625171e-15,5.583967873292589e+17,425615183.50380886,38984272700.969894,7388639993.97679,0.36363636363636365,11.0,10.0,0.9090909090909091,1.0,0,1,low_dispersion,1,0.9999595869932026,0.9,0.0,0.0,0.0,7.99922193000537e-06,0.05543231861866756,14444.377645803965,-12.0,-12.0,17.74694291095968,8.62901711269465,Q1,Q3
base,base_a_0_8,устойчивое насыщение,27,52,early,6.488733115489796e-31,3.997130033151133e-31,0.9999999999999998,2.2204460492503185e-16,9.020053833368182e+17,459992514.42060554,327749045001.85547,43209582058.901825,0.18181818181818182,11.0,10.0,0.9090909090909091,1.0,0,1,low_dispersion,1,0.9991582576246264,0.9,0.0,0.0,0.0,3.3015267235854142e-06,0.05543231482580506,39647.08606250147,-12.0,-12.0,17.955209129500364,8.662750764350537,Q1,Q3
base,base_a_0_8,устойчивое насыщение,28,53,early,3.2575729345064103e-32,2.0627102751314756e-32,1.0,4.7580986769649594e-17,6.739098503163036e+17,94166860.61136168,690101076826.616,81851699861.70645,0.09090909090909091,11.0,10.0,0.9090909090909091,1.0,0,1,low_dispersion,1,0.9984210733333113,0.9,0.1,0.0,0.0,3.89415965988366e-06,0.05543234755368188,17679.729068350007,-12.0,-12.0,17.828601804356197,7.973898091903307,Q1,Q3
base,base_a_0_8,устойчивое насыщение,29,54,early,8.804251174341649e-34,8.175376090460104e-34,1.0,7.930164461608262e-18,7.321254783651745e+18,30644588.01744858,442657718436.2587,43090004907.72063,0.0,11.0,10.0,0.9090909090909091,1.0,0,1,low_dispersion,1,0.9603692669122955,0.8,0.0,0.0,0.0,1.2546902306162016e-05,0.055432249532729204,1040.839133669697,-12.0,-12.0,18.864585520800794,7.4863537871189845,Q1,Q3
base,base_a_0_8,устойчивое насыщение,30,55,early,0.0,0.0,1.0,0.0,1.4259224807709762e+20,4057502.7084082393,24967427623.894665,2944742008.8972864,0.09090909090909091,0.0,0.0,0.0,0.0,1,1,low_dispersion,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-12.0,-12.0,20.154095916056864,6.6082588183926285,Q1,Q3
base,base_a_0_8,устойчивое насыщение,31,56,early,0.0,0.0,1.0,0.0,1.0312283144678647e+45,1168519.0861423952,532238652.1832052,72913812.45455177,0.18181818181818182,0.0,0.0,0.0,0.0,1,1,low_dispersion,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-12.0,-12.0,45.013354828946134,6.0676358103856085,Q1,Q3
base,base_a_0_8,устойчивое насыщение,32,57,early,0.0,0.0,1.0,0.0,1.1412157398650546e+62,120801.16683224314,26433737.19545606,4178675.232822436,0.2727272727272727,0.0,0.0,0.0,0.0,1,1,low_dispersion,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-12.0,-12.0,62.057367752898635,5.082071129205288,Q1,Q3
base,base_a_0_8,устойчивое насыщение,33,58,early,0.0,0.0,1.0,0.0,1.852579190749436e+79,36472.09909380852,1041907.0366826585,174565.96020732686,0.36363636363636365,0.0,0.0,0.0,0.0,1,1,low_dispersion,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-12.0,-12.0,79.2677767814937,4.561960759163082,Q1,Q3
base,base_a_0_8,устойчивое насыщение,34,59,early,0.0,0.0,1.0,0.0,3.9877793390297845e+96,5743.40882960018,252899.8444436236,42330.20633150903,0.45454545454545453,0.0,0.0,0.0,0.0,1,1,low_dispersion,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-12.0,-12.0,96.6007311189242,3.759169731503166,Q1,Q4
base,base_a_0_8,устойчивое насыщение,35,60,early,0.0,0.0,1.0,0.0,7.908493472010017e+113,2512.579315980355,85.21962616822408,25.948349975056953,0.5454545454545454,0.0,0.0,0.0,0.0,1,1,low_dispersion,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-12.0,-12.0,113.89809376047528,3.400119780258951,Q1,Q4
base,base_a_0_8,устойчивое насыщение,36,61,early,0.0,0.0,1.0,0.0,2.8344426094733515e+132,418.93922499186726,2.971774193548387,1.0938612669842318,0.6363636363636364,0.0,0.0,0.0,0.0,1,1,low_dispersion,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-12.0,-12.0,132.45246766801552,2.622151024958973,Q1,Q4
base,base_a_0_8,устойчивое насыщение,37,62,early,0.0,0.0,1.0,0.0,9.550964319373384e+147,15.472714623432859,2.1764705882352944,1.4444854865022936,0.7272727272727273,0.0,0.0,0.0,0.0,1,1,low_dispersion,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-12.0,-12.0,147.98004722262456,1.1895665155449204,Q1,Q4
base,base_a_0_8,устойчивое насыщение,38,63,early,0.0,0.0,1.0,0.0,6.53981337156068e+162,12.082762530298222,1.0,1.0,0.8181818181818182,0.0,0.0,0.0,0.0,1,1,low_dispersion,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-12.0,-12.0,162.81556535492092,1.0821662401213834,Q1,Q4
base,base_a_0_8,устойчивое насыщение,39,64,early,0.0,0.0,1.0,0.0,3.113756813275209e+302,1.0,1.0,1.0,0.9090909090909091,0.0,0.0,0.0,0.0,1,1,low_dispersion,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-12.0,-12.0,302.4932846908343,0.0,Q1,Q4
base,base_a_0_8,устойчивое насыщение,40,65,early,0.0,0.0,1.0,0.0,3.113756813275209e+302,0.0,,,1.0,0.0,0.0,0.0,0.0,1,1,low_dispersion,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-12.0,-12.0,302.4932846908343,-12.0,Q1,Q4
base,base_a_0_8,устойчивое насыщение,41,66,early,0.0,0.0,1.0,0.0,3.113756813275209e+302,0.0,,,1.0,0.0,0.0,0.0,0.0,1,1,low_dispersion,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-12.0,-12.0,302.4932846908343,-12.0,Q1,Q4
base,base_a_0_8,устойчивое насыщение,42,67,early,0.0,0.0,1.0,0.0,3.113756813275209e+302,0.0,,,1.0,0.0,0.0,0.0,0.0,1,1,low_dispersion,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-12.0,-12.0,302.4932846908343,-12.0,Q1,Q4
base,base_a_0_8,устойчивое насыщение,43,68,early,0.0,0.0,1.0,0.0,3.113756813275209e+302,0.0,,,1.0,0.0,0.0,0.0,0.0,1,1,low_dispersion,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-12.0,-12.0,302.4932846908343,-12.0,Q1,Q4
base,base_a_0_8,устойчивое насыщение,44,69,early,0.0,0.0,1.0,0.0,3.113756813275209e+302,0.0,,,1.0,0.0,0.0,0.0,0.0,1,1,low_dispersion,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-12.0,-12.0,302.4932846908343,-12.0,Q1,Q4
base,base_a_0_8,устойчивое насыщение,45,70,early,0.0,0.0,1.0,0.0,3.113756813275209e+302,0.0,,,1.0,0.0,0.0,0.0,0.0,1,1,low_dispersion,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-12.0,-12.0,302.4932846908343,-12.0,Q1,Q4
base,base_a_0_8,устойчивое насыщение,46,71,early,0.0,0.0,1.0,0.0,3.113756813275209e+302,0.0,,,1.0,0.0,0.0,0.0,0.0,1,1,low_dispersion,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-12.0,-12.0,302.4932846908343,-12.0,Q1,Q4
base,base_a_0_8,устойчивое насыщение,47,72,early,0.0,0.0,1.0,0.0,3.113756813275209e+302,0.0,,,1.0,0.0,0.0,0.0,0.0,1,1,low_dispersion,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-12.0,-12.0,302.4932846908343,-12.0,Q1,Q4
base,base_a_0_8,устойчивое насыщение,48,73,middle,0.0,0.0,1.0,0.0,3.113756813275209e+302,0.0,,,1.0,0.0,0.0,0.0,0.0,1,1,low_dispersion,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-12.0,-12.0,302.4932846908343,-12.0,Q1,Q4
base,base_a_0_8,устойчивое насыщение,49,74,middle,0.0,0.0,1.0,0.0,3.113756813275209e+302,0.0,,,1.0,0.0,0.0,0.0,0.0,1,1,low_dispersion,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-12.0,-12.0,302.4932846908343,-12.0,Q1,Q4
base,base_a_0_8,устойчивое насыщение,50,75,middle,0.0,0.0,1.0,0.0,3.113756813275209e+302,0.0,,,1.0,0.0,0.0,0.0,0.0,1,1,low_dispersion,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-12.0,-12.0,302.4932846908343,-12.0,Q1,Q4
base,base_a_0_8,устойчивое насыщение,51,76,middle,0.0,0.0,1.0,0.0,3.113756813275209e+302,0.0,,,1.0,0.0,0.0,0.0,0.0,1,1,low_dispersion,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-12.0,-12.0,302.4932846908343,-12.0,Q1,Q4
base,base_a_0_8,устойчивое насыщение,52,77,middle,0.0,0.0,1.0,0.0,3.113756813275209e+302,0.0,,,1.0,0.0,0.0,0.0,0.0,1,1,low_dispersion,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-12.0,-12.0,302.4932846908343,-12.0,Q1,Q4
base,base_a_0_8,устойчивое насыщение,53,78,middle,0.0,0.0,1.0,0.0,3.113756813275209e+302,0.0,,,1.0,0.0,0.0,0.0,0.0,1,1,low_dispersion,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-12.0,-12.0,302.4932846908343,-12.0,Q1,Q4
base,base_a_0_8,устойчивое насыщение,54,79,middle,0.0,0.0,1.0,0.0,3.113756813275209e+302,0.0,,,1.0,0.0,0.0,0.0,0.0,1,1,low_dispersion,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-12.0,-12.0,302.4932846908343,-12.0,Q1,Q4
base,base_a_0_8,устойчивое насыщение,55,80,middle,0.0,0.0,1.0,0.0,3.113756813275209e+302,0.0,,,1.0,0.0,0.0,0.0,0.0,1,1,low_dispersion,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-12.0,-12.0,302.4932846908343,-12.0,Q1,Q4
base,base_a_0_8,устойчивое насыщение,56,81,middle,0.0,0.0,1.0,0.0,3.113756813275209e+302,0.0,,,1.0,0.0,0.0,0.0,0.0,1,1,low_dispersion,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-12.0,-12.0,302.4932846908343,-12.0,Q1,Q4
base,base_a_0_8,устойчивое насыщение,57,82,middle,0.0,0.0,1.0,0.0,3.113756813275209e+302,0.0,,,1.0,0.0,0.0,0.0,0.0,1,1,low_dispersion,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-12.0,-12.0,302.4932846908343,-12.0,Q1,Q4
base,base_a_0_8,устойчивое насыщение,58,83,middle,0.0,0.0,1.0,0.0,3.113756813275209e+302,0.0,,,1.0,0.0,0.0,0.0,0.0,1,1,low_dispersion,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-12.0,-12.0,302.4932846908343,-12.0,Q1,Q4
base,base_a_0_8,устойчивое насыщение,59,84,middle,0.0,0.0,1.0,0.0,3.113756813275209e+302,0.0,,,1.0,0.0,0.0,0.0,0.0,1,1,low_dispersion,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-12.0,-12.0,302.4932846908343,-12.0,Q1,Q4
base,base_a_0_8,устойчивое насыщение,60,85,middle,0.0,0.0,1.0,0.0,3.113756813275209e+302,0.0,,,1.0,0.0,0.0,0.0,0.0,1,1,low_dispersion,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-12.0,-12.0,302.4932846908343,-12.0,Q1,Q4
base,base_a_0_8,устойчивое насыщение,61,86,middle,0.0,0.0,1.0,0.0,3.113756813275209e+302,0.0,,,1.0,0.0,0.0,0.0,0.0,1,1,low_dispersion,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-12.0,-12.0,302.4932846908343,-12.0,Q1,Q4
base,base_a_0_8,устойчивое насыщение,62,87,middle,0.0,0.0,1.0,0.0,3.113756813275209e+302,0.0,,,1.0,0.0,0.0,0.0,0.0,1,1,low_dispersion,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-12.0,-12.0,302.4932846908343,-12.0,Q1,Q4
base,base_a_0_8,устойчивое насыщение,63,88,middle,0.0,0.0,1.0,0.0,3.113756813275209e+302,0.0,,,1.0,0.0,0.0,0.0,0.0,1,1,low_dispersion,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-12.0,-12.0,302.4932846908343,-12.0,Q1,Q4
base,base_a_0_8,устойчивое насыщение,64,89,middle,0.0,0.0,1.0,0.0,3.113756813275209e+302,0.0,,,1.0,0.0,0.0,0.0,0.0,1,1,low_dispersion,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-12.0,-12.0,302.4932846908343,-12.0,Q1,Q4
base,base_a_0_8,устойчивое насыщение,65,90,middle,0.0,0.0,1.0,0.0,3.113756813275209e+302,0.0,,,1.0,0.0,0.0,0.0,0.0,1,1,low_dispersion,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-12.0,-12.0,302.4932846908343,-12.0,Q1,Q4
base,base_a_0_8,устойчивое насыщение,66,91,middle,0.0,0.0,1.0,0.0,3.113756813275209e+302,0.0,,,1.0,0.0,0.0,0.0,0.0,1,1,low_dispersion,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-12.0,-12.0,302.4932846908343,-12.0,Q1,Q4
base,base_a_0_8,устойчивое насыщение,67,92,middle,0.0,0.0,1.0,0.0,3.113756813275209e+302,0.0,,,1.0,0.0,0.0,0.0,0.0,1,1,low_dispersion,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-12.0,-12.0,302.4932846908343,-12.0,Q1,Q4
base,base_a_0_8,устойчивое насыщение,68,93,middle,0.0,0.0,1.0,0.0,3.113756813275209e+302,0.0,,,1.0,0.0,0.0,0.0,0.0,1,1,low_dispersion,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-12.0,-12.0,302.4932846908343,-12.0,Q1,Q4
base,base_a_0_8,устойчивое насыщение,69,94,middle,0.0,0.0,1.0,0.0,3.113756813275209e+302,0.0,,,1.0,0.0,0.0,0.0,0.0,1,1,low_dispersion,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-12.0,-12.0,302.4932846908343,-12.0,Q1,Q4
base,base_a_0_8,устойчивое насыщение,70,95,middle,0.0,0.0,1.0,0.0,3.113756813275209e+302,0.0,,,1.0,0.0,0.0,0.0,0.0,1,1,low_dispersion,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-12.0,-12.0,302.4932846908343,-12.0,Q1,Q4
base,base_a_0_8,устойчивое насыщение,71,96,middle,0.0,0.0,1.0,0.0,3.113756813275209e+302,0.0,,,1.0,0.0,0.0,0.0,0.0,1,1,low_dispersion,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-12.0,-12.0,302.4932846908343,-12.0,Q1,Q4
base,base_a_0_8,устойчивое насыщение,72,97,middle,0.0,0.0,1.0,0.0,3.113756813275209e+302,0.0,,,1.0,0.0,0.0,0.0,0.0,1,1,low_dispersion,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-12.0,-12.0,302.4932846908343,-12.0,Q1,Q4
base,base_a_0_8,устойчивое насыщение,73,98,middle,0.0,0.0,1.0,0.0,3.113756813275209e+302,0.0,,,1.0,0.0,0.0,0.0,0.0,1,1,low_dispersion,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-12.0,-12.0,302.4932846908343,-12.0,Q1,Q4
base,base_a_0_8,устойчивое насыщение,74,99,middle,0.0,0.0,1.0,0.0,3.113756813275209e+302,0.0,,,1.0,0.0,0.0,0.0,0.0,1,1,low_dispersion,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-12.0,-12.0,302.4932846908343,-12.0,Q1,Q4
base,base_a_0_8,устойчивое насыщение,75,100,middle,0.0,0.0,1.0,0.0,3.113756813275209e+302,0.0,,,1.0,0.0,0.0,0.0,0.0,1,1,low_dispersion,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-12.0,-12.0,302.4932846908343,-12.0,Q1,Q4
base,base_a_0_8,устойчивое насыщение,76,101,middle,0.0,0.0,1.0,0.0,3.113756813275209e+302,0.0,,,1.0,0.0,0.0,0.0,0.0,1,1,low_dispersion,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-12.0,-12.0,302.4932846908343,-12.0,Q1,Q4
base,base_a_0_8,устойчивое насыщение,77,102,middle,0.0,0.0,1.0,0.0,3.113756813275209e+302,0.0,,,1.0,0.0,0.0,0.0,0.0,1,1,low_dispersion,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-12.0,-12.0,302.4932846908343,-12.0,Q1,Q4
base,base_a_0_8,устойчивое насыщение,78,103,middle,0.0,0.0,1.0,0.0,3.113756813275209e+302,0.0,,,1.0,0.0,0.0,0.0,0.0,1,1,low_dispersion,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-12.0,-12.0,302.4932846908343,-12.0,Q1,Q4
base,base_a_0_8,устойчивое насыщение,79,104,middle,0.0,0.0,1.0,0.0,3.113756813275209e+302,0.0,,,1.0,0.0,0.0,0.0,0.0,1,1,low_dispersion,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-12.0,-12.0,302.4932846908343,-12.0,Q1,Q4
base,base_a_0_8,устойчивое насыщение,80,105,middle,0.0,0.0,1.0,0.0,3.113756813275209e+302,0.0,,,1.0,0.0,0.0,0.0,0.0,1,1,low_dispersion,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-12.0,-12.0,302.4932846908343,-12.0,Q1,Q4
base,base_a_0_8,устойчивое насыщение,81,106,middle,0.0,0.0,1.0,0.0,3.113756813275209e+302,0.0,,,1.0,0.0,0.0,0.0,0.0,1,1,low_dispersion,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-12.0,-12.0,302.4932846908343,-12.0,Q1,Q4
base,base_a_0_8,устойчивое насыщение,82,107,middle,0.0,0.0,1.0,0.0,3.113756813275209e+302,0.0,,,1.0,0.0,0.0,0.0,0.0,1,1,low_dispersion,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-12.0,-12.0,302.4932846908343,-12.0,Q1,Q4
base,base_a_0_8,устойчивое насыщение,83,108,middle,0.0,0.0,1.0,0.0,3.113756813275209e+302,0.0,,,1.0,0.0,0.0,0.0,0.0,1,1,low_dispersion,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-12.0,-12.0,302.4932846908343,-12.0,Q1,Q4
base,base_a_0_8,устойчивое насыщение,84,109,middle,0.0,0.0,1.0,0.0,3.113756813275209e+302,0.0,,,1.0,0.0,0.0,0.0,0.0,1,1,low_dispersion,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-12.0,-12.0,302.4932846908343,-12.0,Q1,Q4
base,base_a_0_8,устойчивое насыщение,85,110,middle,0.0,0.0,1.0,0.0,3.113756813275209e+302,0.0,,,1.0,0.0,0.0,0.0,0.0,1,1,low_dispersion,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-12.0,-12.0,302.4932846908343,-12.0,Q1,Q4
base,base_a_0_8,устойчивое насыщение,86,111,middle,0.0,0.0,1.0,0.0,3.113756813275209e+302,0.0,,,1.0,0.0,0.0,0.0,0.0,1,1,low_dispersion,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-12.0,-12.0,302.4932846908343,-12.0,Q1,Q4
base,base_a_0_8,устойчивое насыщение,87,112,middle,0.0,0.0,1.0,0.0,3.113756813275209e+302,0.0,,,1.0,0.0,0.0,0.0,0.0,1,1,low_dispersion,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-12.0,-12.0,302.4932846908343,-12.0,Q1,Q4
base,base_a_0_8,устойчивое насыщение,88,113,middle,0.0,0.0,1.0,0.0,3.113756813275209e+302,0.0,,,1.0,0.0,0.0,0.0,0.0,1,1,low_dispersion,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-12.0,-12.0,302.4932846908343,-12.0,Q1,Q4
base,base_a_0_8,устойчивое насыщение,89,114,middle,0.0,0.0,1.0,0.0,3.113756813275209e+302,0.0,,,1.0,0.0,0.0,0.0,0.0,1,1,low_dispersion,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-12.0,-12.0,302.4932846908343,-12.0,Q1,Q4
base,base_a_0_8,устойчивое насыщение,90,115,middle,0.0,0.0,1.0,0.0,3.113756813275209e+302,0.0,,,1.0,0.0,0.0,0.0,0.0,1,1,low_dispersion,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-12.0,-12.0,302.4932846908343,-12.0,Q1,Q4
base,base_a_0_8,устойчивое насыщение,91,116,middle,0.0,0.0,1.0,0.0,3.113756813275209e+302,0.0,,,1.0,0.0,0.0,0.0,0.0,1,1,low_dispersion,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-12.0,-12.0,302.4932846908343,-12.0,Q1,Q4
base,base_a_0_8,устойчивое насыщение,92,117,middle,0.0,0.0,1.0,0.0,3.113756813275209e+302,0.0,,,1.0,0.0,0.0,0.0,0.0,1,1,low_dispersion,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-12.0,-12.0,302.4932846908343,-12.0,Q1,Q4
base,base_a_0_8,устойчивое насыщение,93,118,middle,0.0,0.0,1.0,0.0,3.113756813275209e+302,0.0,,,1.0,0.0,0.0,0.0,0.0,1,1,low_dispersion,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-12.0,-12.0,302.4932846908343,-12.0,Q1,Q4
base,base_a_0_8,устойчивое насыщение,94,119,middle,0.0,0.0,1.0,0.0,3.113756813275209e+302,0.0,,,1.0,0.0,0.0,0.0,0.0,1,1,low_dispersion,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-12.0,-12.0,302.4932846908343,-12.0,Q1,Q4
base,base_a_0_8,устойчивое насыщение,95,120,middle,0.0,0.0,1.0,0.0,3.113756813275209e+302,0.0,,,1.0,0.0,0.0,0.0,0.0,1,1,low_dispersion,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-12.0,-12.0,302.4932846908343,-12.0,Q1,Q4
base,base_a_0_8,устойчивое насыщение,96,121,middle,0.0,0.0,1.0,0.0,3.113756813275209e+302,0.0,,,1.0,0.0,0.0,0.0,0.0,1,1,low_dispersion,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-12.0,-12.0,302.4932846908343,-12.0,Q1,Q4
base,base_a_0_8,устойчивое насыщение,97,122,middle,0.0,0.0,1.0,0.0,3.113756813275209e+302,0.0,,,1.0,0.0,0.0,0.0,0.0,1,1,low_dispersion,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-12.0,-12.0,302.4932846908343,-12.0,Q1,Q4
base,base_a_0_8,устойчивое насыщение,98,123,middle,0.0,0.0,1.0,0.0,3.113756813275209e+302,0.0,,,1.0,0.0,0.0,0.0,0.0,1,1,low_dispersion,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-12.0,-12.0,302.4932846908343,-12.0,Q1,Q4
base,base_a_0_8,устойчивое насыщение,99,124,middle,0.0,0.0,1.0,0.0,3.113756813275209e+302,0.0,,,1.0,0.0,0.0,0.0,0.0,1,1,low_dispersion,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-12.0,-12.0,302.4932846908343,-12.0,Q1,Q4
base,base_a_0_8,устойчивое насыщение,100,125,middle,0.0,0.0,1.0,0.0,3.113756813275209e+302,0.0,,,1.0,0.0,0.0,0.0,0.0,1,1,low_dispersion,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-12.0,-12.0,302.4932846908343,-12.0,Q1,Q4
base,base_a_0_8,устойчивое насыщение,101,126,middle,0.0,0.0,1.0,0.0,3.113756813275209e+302,0.0,,,1.0,0.0,0.0,0.0,0.0,1,1,low_dispersion,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-12.0,-12.0,302.4932846908343,-12.0,Q1,Q4
base,base_a_0_8,устойчивое насыщение,102,127,middle,0.0,0.0,1.0,0.0,3.113756813275209e+302,0.0,,,1.0,0.0,0.0,0.0,0.0,1,1,low_dispersion,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-12.0,-12.0,302.4932846908343,-12.0,Q1,Q4
base,base_a_0_8,устойчивое насыщение,103,128,middle,0.0,0.0,1.0,0.0,3.113756813275209e+302,0.0,,,1.0,0.0,0.0,0.0,0.0,1,1,low_dispersion,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-12.0,-12.0,302.4932846908343,-12.0,Q1,Q4
base,base_a_0_8,устойчивое насыщение,104,129,middle,0.0,0.0,1.0,0.0,3.113756813275209e+302,0.0,,,1.0,0.0,0.0,0.0,0.0,1,1,low_dispersion,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-12.0,-12.0,302.4932846908343,-12.0,Q1,Q4
base,base_a_0_8,устойчивое насыщение,105,130,middle,0.0,0.0,1.0,0.0,3.113756813275209e+302,0.0,,,1.0,0.0,0.0,0.0,0.0,1,1,low_dispersion,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-12.0,-12.0,302.4932846908343,-12.0,Q1,Q4
base,base_a_0_8,устойчивое насыщение,106,131,middle,0.0,0.0,1.0,0.0,3.113756813275209e+302,0.0,,,1.0,0.0,0.0,0.0,0.0,1,1,low_dispersion,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-12.0,-12.0,302.4932846908343,-12.0,Q1,Q4
base,base_a_0_8,устойчивое насыщение,107,132,middle,0.0,0.0,1.0,0.0,3.113756813275209e+302,0.0,,,1.0,0.0,0.0,0.0,0.0,1,1,low_dispersion,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-12.0,-12.0,302.4932846908343,-12.0,Q1,Q4
base,base_a_0_8,устойчивое насыщение,108,133,late,0.0,0.0,1.0,0.0,3.113756813275209e+302,0.0,,,1.0,0.0,0.0,0.0,0.0,1,1,low_dispersion,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-12.0,-12.0,302.4932846908343,-12.0,Q1,Q4
base,base_a_0_8,устойчивое насыщение,109,134,late,0.0,0.0,1.0,0.0,3.113756813275209e+302,0.0,,,1.0,0.0,0.0,0.0,0.0,1,1,low_dispersion,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-12.0,-12.0,302.4932846908343,-12.0,Q1,Q4
