model,case,regime_family,start,end,true_label,predicted_label,true_tool,recommended_tool,true_regression_admissible,predicted_regression_admissible,mean_x,std_x,rel_range,omega_std,turning_rate,unique_ratio,lag1_autocorr,lag2_autocorr,dominant_period,dominant_acf,corr_omega_x,corr_omega_lag1,start_mean,end_mean,max_x,collapse_ratio,growth_ratio,selected,no_model,b_sum,R2_enter,selected_count,hit_rate,false_lag_count,false_lag_rate
mixed,mixed_q_3_5_gamma_0_5,chaotic_informative,134,159,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],1,0.0,,0.0,0.0,0.0,0.0
mixed,mixed_q_3_5_gamma_0_5,chaotic_informative,135,160,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],1,0.0,,0.0,0.0,0.0,0.0
mixed,mixed_q_3_5_gamma_0_5,chaotic_informative,136,161,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],1,0.0,,0.0,0.0,0.0,0.0
mixed,mixed_q_3_5_gamma_0_5,chaotic_informative,137,162,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],1,0.0,,0.0,0.0,0.0,0.0
mixed,mixed_q_3_5_gamma_0_5,chaotic_informative,138,163,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],1,0.0,,0.0,0.0,0.0,0.0
mixed,mixed_q_3_5_gamma_0_5,chaotic_informative,139,164,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],1,0.0,,0.0,0.0,0.0,0.0
mixed,mixed_q_3_5_gamma_0_5,chaotic_informative,140,165,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],1,0.0,,0.0,0.0,0.0,0.0
mixed,mixed_q_3_5_gamma_0_5,chaotic_informative,141,166,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],1,0.0,,0.0,0.0,0.0,0.0
mixed,mixed_q_3_5_gamma_0_5,chaotic_informative,142,167,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],1,0.0,,0.0,0.0,0.0,0.0
mixed,mixed_q_3_5_gamma_0_5,chaotic_informative,143,168,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],1,0.0,,0.0,0.0,0.0,0.0
mixed,mixed_q_3_5_gamma_0_5,chaotic_informative,144,169,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],1,0.0,,0.0,0.0,0.0,0.0
mixed,mixed_q_3_5_gamma_0_5,chaotic_informative,145,170,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],1,0.0,,0.0,0.0,0.0,0.0
mixed,mixed_q_3_5_gamma_0_5,chaotic_informative,146,171,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],1,0.0,,0.0,0.0,0.0,0.0
mixed,mixed_q_3_5_gamma_0_5,chaotic_informative,147,172,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],1,0.0,,0.0,0.0,0.0,0.0
mixed,mixed_q_3_5_gamma_0_5,chaotic_informative,148,173,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],1,0.0,,0.0,0.0,0.0,0.0
mixed,mixed_q_3_5_gamma_0_5,chaotic_informative,149,174,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],1,0.0,,0.0,0.0,0.0,0.0
mixed,mixed_q_3_5_gamma_0_5,chaotic_informative,150,175,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],1,0.0,,0.0,0.0,0.0,0.0
mixed,mixed_q_3_5_gamma_0_5,chaotic_informative,151,176,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],1,0.0,,0.0,0.0,0.0,0.0
mixed,mixed_q_3_5_gamma_0_5,chaotic_informative,152,177,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],1,0.0,,0.0,0.0,0.0,0.0
mixed,mixed_q_3_5_gamma_0_5,chaotic_informative,153,178,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],1,0.0,,0.0,0.0,0.0,0.0
mixed,mixed_q_3_5_gamma_0_5,chaotic_informative,154,179,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],1,0.0,,0.0,0.0,0.0,0.0
mixed,mixed_q_1_5_gamma_neg_0_2,growth_with_memory,0,25,growth_with_memory,chaotic_informative,regression,phase_analysis,1,0,0.7359184775288018,0.5695783706900656,1.804729121575473,0.6940322767707056,0.4782608695652174,0.96,0.9746567669893926,0.935767612300231,2.0,0.826993410925587,-0.9985802392674279,-0.964619130239407,0.012506252348132723,1.2414365975366328,1.328233507501714,0.9346523713828465,99.2652765176283,"['X_n', 'Lag_1']",0,0.3000000000000002,1.0,2.0,1.0,0.0,0.0
mixed,mixed_q_1_5_gamma_neg_0_2,growth_with_memory,1,26,growth_with_memory,chaotic_informative,regression,phase_analysis,1,0,0.7900671104424701,0.5613396278639234,1.7132289358098438,0.6740591107505703,0.5217391304347826,0.96,0.9717881271969451,0.9344805999387253,2.0,0.8161031438153391,-0.9982210371597847,-0.9574573379502728,0.03053145700841284,1.2507086529770703,1.3538158228417114,0.9238395887202624,40.964591130794766,"['X_n', 'Lag_1']",0,0.2999999999999948,1.0,2.0,1.0,0.0,0.0
mixed,mixed_q_1_5_gamma_neg_0_2,growth_with_memory,2,27,growth_with_memory,chaotic_informative,regression,phase_analysis,1,0,0.834022070421543,0.5404057197672902,1.6224881655699148,0.6608794752386948,0.5652173913043478,0.96,0.9640494094763398,0.9291470500394396,2.0,0.7987614603567961,-0.9980089453120651,-0.9520769236579345,0.072013137245308,1.236551399025168,1.3538158228417114,0.9133822918612364,17.171191900901874,"['X_n', 'Lag_1']",0,0.2999999999999966,1.0,2.0,1.0,0.0,0.0
mixed,mixed_q_1_5_gamma_neg_0_2,growth_with_memory,3,28,growth_with_memory,chaotic_informative,regression,phase_analysis,1,0,0.8892811987741946,0.5227030209738515,1.5524239396231885,0.6280736942137712,0.6086956521739131,0.96,0.9563229816096834,0.9255797784329922,2.0,0.7752637877054779,-0.9972507097666118,-0.9370566376823827,0.15683458466547598,1.2478676181313078,1.3821030925749311,0.9028759322189667,7.956584453569194,"['X_n', 'Lag_1']",0,0.3000000000000063,1.0,2.0,1.0,0.0,0.0
mixed,mixed_q_1_5_gamma_neg_0_2,growth_with_memory,4,29,growth_with_memory,chaotic_informative,regression,phase_analysis,1,0,0.931045735646314,0.4908469162179054,1.4802734483597635,0.6021581130264421,0.6521739130434783,0.96,0.9392536355488166,0.9158365343537237,2.0,0.7394227147793968,-0.9965928230884015,-0.9217533537647625,0.29085168172538783,1.2290201422361304,1.3821030925749311,0.8892391232164896,4.22559063418629,"['X_n', 'Lag_1']",0,0.3000000000004747,1.0,2.0,1.0,0.0,0.0
mixed,mixed_q_1_5_gamma_neg_0_2,growth_with_memory,5,30,growth_with_memory,chaotic_informative,regression,phase_analysis,1,0,0.9871937978677178,0.46095382708338817,1.41600498217747,0.5547489385728273,0.6956521739130435,0.96,0.9182484591890853,0.9080877788734159,2.0,0.6915225385864303,-0.9946810988140146,-0.8855762456296326,0.4370864855082612,1.2415362462824824,1.4076023664242063,0.8820219942059426,2.8404818896168242,"['X_n', 'Lag_1']",0,0.2999999999991999,1.0,2.0,1.0,0.0,0.0
mixed,mixed_q_1_5_gamma_neg_0_2,growth_with_memory,6,31,growth_with_memory,chaotic_informative,regression,phase_analysis,1,0,1.026346864795536,0.4156058276550307,1.347892695887215,0.5117752080087952,0.7391304347826086,0.96,0.8736168546429633,0.8887299280551175,2.0,0.6178306230674971,-0.9923607971078341,-0.8377178378716384,0.5916072350936308,1.2183868084035228,1.4076023664242063,0.8655759875558066,2.05945217727213,"['X_n', 'Lag_1']",0,0.3000000000004434,1.0,2.0,1.0,0.0,0.0
mixed,mixed_q_1_5_gamma_neg_0_2,growth_with_memory,7,32,growth_with_memory,chaotic_informative,regression,phase_analysis,1,0,1.0822979321533857,0.3683992573488343,1.259624412055816,0.4470120345157498,0.782608695652174,0.96,0.8021775076911185,0.8679017337477315,2.0,0.5208770650176543,-0.9858087261155857,-0.72317766316694,0.7417171052015933,1.2302293209490338,1.4229736078658028,0.8645482348714466,1.6586233650559623,"['X_n', 'Lag_1']",0,0.3000000000014836,1.0,2.0,1.0,0.0,0.0
mixed,mixed_q_1_5_gamma_neg_0_2,growth_with_memory,8,33,growth_with_memory,chaotic_informative,regression,phase_analysis,1,0,1.1175969694252792,0.30565996990652733,1.1441261971577419,0.3816385878705743,0.8260869565217391,0.96,0.625896446064497,0.7896721192707267,4.0,0.08523739531498,-0.9745317843717721,-0.5105351825813051,0.8929276222174163,1.205251539524625,1.4229736078658028,0.8469950059947207,1.3497751772216562,"['X_n', 'Lag_1']",0,0.3000000000226295,1.0,2.0,1.0,0.0,0.0
mixed,mixed_q_1_5_gamma_neg_0_2,growth_with_memory,9,34,growth_with_memory,chaotic_informative,regression,phase_analysis,1,0,1.16886900435403,0.23814716091031654,0.935946694223823,0.3061465468318847,0.8695652173913043,0.96,0.21579444682045856,0.6498869227538773,4.0,0.15569017646966724,-0.9583005705921727,0.0022554427291975147,1.0277646877324595,1.2142873754820367,1.426102510501007,0.8514727142969848,1.1814838454521133,"['X_n', 'Lag_1']",0,0.29999999999665716,1.0,2.0,1.0,0.0,0.0
mixed,mixed_q_1_5_gamma_neg_0_2,growth_with_memory,10,35,growth_with_memory,chaotic_informative,regression,phase_analysis,1,0,1.19229242788373,0.17516279238137153,0.6264453500780434,0.24860979030894853,0.9130434782608695,0.96,-0.5370801611509868,0.7576292303026178,4.0,0.3957802599884632,-0.9812022485666554,0.6428201945370635,1.1462066814103409,1.191608004314642,1.426102510501007,0.8355696701606785,1.0396100665269525,"['X_n', 'Lag_1']",0,0.3000000000001375,1.0,2.0,1.0,0.0,0.0
mixed,mixed_q_1_5_gamma_neg_0_2,growth_with_memory,11,36,growth_with_memory,chaotic_informative,regression,phase_analysis,1,0,1.2220689064835728,0.14630430640722167,0.416026862041907,0.24599774390898552,0.9565217391304348,0.96,-0.8952799056894005,0.9535984321962526,4.0,0.6442750576522254,-0.9975040823876339,0.9237546000539906,1.2128548759068476,1.1967961712572823,1.426102510501007,0.8392076743745676,0.9867595827262036,"['X_n', 'Lag_1']",0,0.30000000000620375,1.0,2.0,1.0,0.0,0.0
mixed,mixed_q_1_5_gamma_neg_0_2,growth_with_memory,12,37,growth_with_memory,chaotic_informative,regression,phase_analysis,1,0,1.215559311865504,0.156056428551664,0.4237916849501833,0.2583282967811825,1.0,0.96,-0.9329375152870641,0.990214100344338,4.0,0.7207745104509911,-0.9982890284080678,0.9528266974647269,1.2400892374950296,1.1799566074103565,1.426102510501007,0.8273995724163079,0.9515094331387468,"['X_n', 'Lag_1']",0,0.30000000000305427,1.0,2.0,1.0,0.0,0.0
mixed,mixed_q_1_5_gamma_neg_0_2,growth_with_memory,13,38,growth_with_memory,chaotic_informative,regression,phase_analysis,1,0,1.2254754479089003,0.16088794006653928,0.4203625048640405,0.2798867207435603,1.0,1.0,-0.928218767495041,0.9935161471072504,4.0,0.7399347473928002,-0.9984290065347463,0.9521272623674136,1.2429236947892006,1.1817166418869567,1.426102510501007,0.828633729472789,0.9507555828577035,"['X_n', 'Lag_1']",0,0.30000000000097415,1.0,2.0,1.0,0.0,0.0
mixed,mixed_q_1_5_gamma_neg_0_2,growth_with_memory,14,39,growth_with_memory,chaotic_informative,regression,phase_analysis,1,0,1.2120780669788058,0.17217866735010118,0.425008869450465,0.2910535922613404,1.0,0.96,-0.9294514848349531,0.9937394413598537,4.0,0.7706932196395309,-0.9981580404881498,0.9496505260193218,1.2506207581769022,1.172017241916349,1.426102510501007,0.8218323951372929,0.9371483995075072,"['X_n', 'Lag_1']",0,0.29999999999608207,1.0,2.0,1.0,0.0,0.0
mixed,mixed_q_1_5_gamma_neg_0_2,growth_with_memory,15,40,growth_with_memory,chaotic_informative,regression,phase_analysis,1,0,1.2199213159194973,0.17699090662122932,0.42227635685182313,0.309866450021024,1.0,0.96,-0.9298574118678596,0.9939990138909421,4.0,0.7830684814244742,-0.9983265055970942,0.9511355250852387,1.244205423390989,1.1717901794706918,1.426102510501007,0.8216731762564724,0.9417980001060156,"['X_n', 'Lag_1']",0,0.2999999999951708,1.0,2.0,1.0,0.0,0.0
mixed,mixed_q_1_5_gamma_neg_0_2,growth_with_memory,16,41,growth_with_memory,chaotic_informative,regression,phase_analysis,1,0,1.205616471310116,0.18660704278679036,0.4272867376907783,0.32012301215983724,1.0,0.96,-0.933840933995448,0.9940245095699615,4.0,0.8043612566128122,-0.9982377822718024,0.952272010462297,1.2515635058868968,1.1679885656075308,1.426102510501007,0.8190074395123268,0.9332235720470755,"['X_n', 'Lag_1']",0,0.3000000000007308,1.0,2.0,1.0,0.0,0.0
mixed,mixed_q_1_5_gamma_neg_0_2,growth_with_memory,17,42,growth_with_memory,stable_cycle,regression,regression,1,1,1.213543123691581,0.191326185555976,0.42449577511947556,0.336711989140045,1.0,0.92,-0.9373588196483873,0.9942988031465122,4.0,0.8142461204011067,-0.9984279236583973,0.9555217859054871,1.2414365975366328,1.1673713106623065,1.426102510501007,0.8185746130214685,0.9403390499190267,"['X_n', 'Lag_1']",0,0.3000000000003098,1.0,2.0,1.0,0.0,0.0
mixed,mixed_q_1_5_gamma_neg_0_2,growth_with_memory,18,43,growth_with_memory,stable_cycle,regression,regression,1,1,1.1988404102084262,0.19962513737565704,0.4297018389985754,0.34629804497488326,1.0,0.92,-0.9422576235722835,0.9944525906962483,4.0,0.8274971777878719,-0.9984420685087806,0.9581262312870794,1.2507086529770703,1.1666691261750173,1.426102510501007,0.818082232928089,0.9328064720732416,"['X_n', 'Lag_1']",0,0.2999999999999785,1.0,2.0,1.0,0.0,0.0
mixed,mixed_q_1_5_gamma_neg_0_2,growth_with_memory,19,44,growth_with_memory,stable_cycle,regression,regression,1,1,1.2071942578283312,0.20433141468675897,0.4267282797211774,0.3611749760337224,1.0,0.88,-0.9473314702866636,0.9947402846217784,4.0,0.8359287016584728,-0.9986333614062106,0.9622817340906529,1.236551399025168,1.1663715988592187,1.426102510501007,0.8178736032443126,0.943245545457087,"['X_n', 'Lag_1']",0,0.29999999999983507,1.0,2.0,1.0,0.0,0.0
mixed,mixed_q_1_5_gamma_neg_0_2,growth_with_memory,20,45,growth_with_memory,stable_cycle,regression,regression,1,1,1.192015909434193,0.2114687472484516,0.4321619576175686,0.3701195679823775,1.0,0.84,-0.9525356493172085,0.9949570229512457,4.0,0.8431198202889728,-0.9987073509152371,0.9654951864405259,1.2478676181313078,1.1665161048971826,1.426102510501007,0.8179749325925886,0.9348075773005876,"['X_n', 'Lag_1']",0,0.2999999999999985,1.0,2.0,1.0,0.0,0.0
mixed,mixed_q_1_5_gamma_neg_0_2,growth_with_memory,21,46,growth_with_memory,stable_cycle,regression,regression,1,1,1.201007867067827,0.2161929433033957,0.4289263568190053,0.3835927009250568,1.0,0.84,-0.9585408235712006,0.9952823020899989,4.0,0.8504446417515031,-0.9988969862307526,0.9701955783853266,1.2290201422361304,1.166462504660847,1.426102510501007,0.8179373474709435,0.949099583135014,"['X_n', 'Lag_1']",0,0.29999999999995985,1.0,2.0,1.0,0.0,0.0
mixed,mixed_q_1_5_gamma_neg_0_2,growth_with_memory,22,47,growth_with_memory,stable_cycle,regression,regression,1,1,1.1851927180648794,0.22220419094086855,0.43464992745944925,0.39179851872224936,1.0,0.8,-0.9636491982956565,0.9955405070399298,4.0,0.8529020299853359,-0.9990023671815915,0.9735444955221395,1.2415362462824824,1.1666040428208824,1.426102510501007,0.8180365957080044,0.9396455772548175,"['X_n', 'Lag_1']",0,0.3000000000000931,1.0,2.0,1.0,0.0,0.0
mixed,mixed_q_1_5_gamma_neg_0_2,growth_with_memory,23,48,growth_with_memory,stable_cycle,regression,regression,1,1,1.1950928732692163,0.22693723878063005,0.43104928533560233,0.4040098224459254,1.0,0.76,-0.9701370849431852,0.9959605198673075,4.0,0.8588340032781403,-0.999188766045346,0.9784986871373011,1.2183868084035228,1.1666165401088615,1.426102510501007,0.8180453589546063,0.9575091687323036,"['X_n', 'Lag_1']",0,0.3000000000004732,1.0,2.0,1.0,0.0,0.0
mixed,mixed_q_1_5_gamma_neg_0_2,growth_with_memory,24,49,growth_with_memory,stable_cycle,regression,regression,1,1,1.1784467937872054,0.23177182373371447,0.43713804615381546,0.4112566206520594,1.0,0.72,-0.9747355916729149,0.9962529051390185,4.0,0.8574604550935527,-0.9993015900848798,0.9816044799704431,1.2302293209490338,1.166658263627801,1.426102510501007,0.8180746159811049,0.9483258476783886,"['X_n', 'Lag_1']",0,0.3000000000051237,1.0,2.0,1.0,0.0,0.0
mixed,mixed_q_1_5_gamma_neg_0_2,growth_with_memory,25,50,growth_with_memory,stable_cycle,regression,regression,1,1,1.1896176959454197,0.2364285225967664,0.43303317585820644,0.42216709151915843,1.0,0.68,-0.9811659125360649,0.9968518588441154,4.0,0.8611075638505621,-0.9994787178106368,0.9864334924042066,1.205251539524625,1.1666696358298791,1.426102510501007,0.8180825903041248,0.9679885049473047,"['X_n', 'Lag_1']",0,0.30000000001269633,1.0,2.0,1.0,0.0,0.0
mixed,mixed_q_1_5_gamma_neg_0_2,growth_with_memory,26,51,growth_with_memory,stable_cycle,regression,regression,1,1,1.1719481948499801,0.2399769130275767,0.43956203115130893,0.42811240645112536,1.0,0.64,-0.9848075325450716,0.9971447852182077,4.0,0.857145948927215,-0.9995766790863447,0.9889376906334842,1.2142873754820367,1.166670479981926,1.426102510501007,0.8180831822335554,0.9607861397050199,"['X_n', 'Lag_1']",0,0.29999999981342285,1.0,2.0,1.0,0.0,0.0
mixed,mixed_q_1_5_gamma_neg_0_2,growth_with_memory,27,52,growth_with_memory,stable_cycle,regression,regression,1,1,1.1848334108371061,0.24432948755500958,0.4347817374329517,0.43743097827985544,1.0,0.6,-0.9903958275153695,0.9979773823411052,4.0,0.8573436674904495,-0.9997296000877728,0.9930812130811362,1.191608004314642,1.1666737521775894,1.426102510501007,0.8180854767359766,0.9790751219807443,"['X_n', 'Lag_1']",0,0.2999999996107192,1.0,2.0,1.0,0.0,0.0
mixed,mixed_q_1_5_gamma_neg_0_2,growth_with_memory,28,53,growth_with_memory,stable_cycle,regression,regression,1,1,1.1660324272153142,0.2465007464929083,0.44179211221648396,0.44168527129340557,1.0,0.56,-0.9927348884384875,0.9981885017379364,4.0,0.8529532718651353,-0.999795577253227,0.9947120877104452,1.1967961712572823,1.1666692361973117,1.426102510501007,0.8180823100770271,0.9748270124992787,"['X_n', 'Lag_1']",0,0.2999999989094704,1.0,2.0,1.0,0.0,0.0
mixed,mixed_q_1_5_gamma_neg_0_2,growth_with_memory,29,54,growth_with_memory,stable_cycle,regression,regression,1,1,1.1810555889619145,0.250125992123945,0.43617246617930283,0.44883575113286367,1.0,0.52,-0.99655869380485,0.9991117928412818,4.0,0.8495999765742845,-0.9999016924631456,0.9975194940403764,1.1799566074103565,1.1666692731551536,1.426102510501007,0.8180823359923044,0.9887391331412054,"['X_n', 'Lag_1']",0,0.3000000012766577,1.0,2.0,1.0,0.0,0.0
mixed,mixed_q_1_5_gamma_neg_0_2,growth_with_memory,30,55,growth_with_memory,stable_cycle,regression,regression,1,1,1.1612346528789843,0.25102020181078355,0.4436174270679915,0.4512081708291248,1.0,0.48,-0.9976241909806667,0.9991830990415471,4.0,0.8470365263959037,-0.9999323549889587,0.9982722732233159,1.1817166418869567,1.1666672925765602,1.426102510501007,0.8180809471870966,0.987264841014369,"['X_n', 'Lag_1']",0,0.3000000024021574,1.0,2.0,1.0,0.0,0.0
mixed,mixed_q_1_5_gamma_neg_0_2,growth_with_memory,31,56,growth_with_memory,stable_cycle,regression,regression,1,1,1.178542510948226,0.2534231486569607,0.43710254330825565,0.4556027648980442,1.0,0.44,-0.999312709380654,0.9998022688540703,4.0,0.842479503273221,-0.9999801647936319,0.9995036779690017,1.172017241916349,1.1666669261504272,1.426102510501007,0.8180806902447448,0.9954349513176328,"['X_n', 'Lag_1']",0,0.29999997786580934,0.9999999999999999,2.0,1.0,0.0,0.0
mixed,mixed_q_1_5_gamma_neg_0_2,growth_with_memory,32,57,growth_with_memory,stable_cycle,regression,regression,1,1,1.1581067319489287,0.2534875106199041,0.4448155897215565,0.45643355718913603,1.0,0.4,-0.9995954250291809,0.9998040674765383,4.0,0.8420860556111913,-0.9999883497596934,0.9997060697628741,1.1717901794706918,1.1666666277044193,1.426102510501007,0.8180804809708632,0.9956275860166478,"['X_n', 'Lag_1']",0,0.30000004736939445,0.9999999999998699,2.0,1.0,0.0,0.0
mixed,mixed_q_1_5_gamma_neg_0_2,growth_with_memory,33,58,growth_with_memory,stable_cycle,regression,regression,1,1,1.17727047392031,0.25454513144773533,0.43757483122543483,0.4582097033732714,1.0,0.36,-0.9999469230470605,0.9999827467480473,4.0,0.8392774947065085,-0.999998459043566,0.999961530473021,1.1679885656075308,1.166666470696157,1.426102510501007,0.8180803708748068,0.9988680583438022,"['X_n', 'Lag_1']",0,0.3000000775209628,0.9999999999999176,2.0,1.0,0.0,0.0
mixed,mixed_q_1_5_gamma_neg_0_2,growth_with_memory,34,59,growth_with_memory,stable_cycle,regression,regression,1,1,1.156709539466979,0.2543753804320611,0.44319669636652814,0.4582825350434917,1.0,0.32,-0.9999790885631872,0.9999842451669336,4.0,0.8396832640685431,-0.9999993936899234,0.999984814630695,1.1673713106623065,1.1666665774101581,1.423608428116053,0.8195136769133057,0.9993963075452416,"['X_n', 'Lag_1']",0,0.30000025386107154,0.999999999999149,2.0,1.0,0.0,0.0
mixed,mixed_q_1_5_gamma_neg_0_2,growth_with_memory,35,60,growth_with_memory,stable_cycle,regression,regression,1,1,1.176852146973099,0.25458835866425833,0.4356110900302684,0.45857028834148067,1.0,0.28,-0.9999987556128299,0.9999986124024699,4.0,0.8389545786268691,-0.9999999642155101,0.9999991061402725,1.1666691261750173,1.1666665547396196,1.423608428116053,0.8195136609886047,0.9999977959171628,"['X_n', 'Lag_1']",0,0.2999962930334732,0.9999999999980157,2.0,1.0,0.0,0.0
mixed,mixed_q_1_5_gamma_neg_0_2,growth_with_memory,36,61,growth_with_memory,stable_cycle,regression,regression,1,1,1.1563909753000876,0.2544901102542493,0.44165344730040895,0.4584931457975326,1.0,0.24,-0.9999992806571393,0.9999997033816859,4.0,0.8392233151968681,-0.9999999792037348,0.9999994802658372,1.1663715988592187,1.1666666340221994,1.4216826422370055,0.8206238153027313,1.000252951257789,"['X_n', 'Lag_1']",0,0.2999972044490278,0.99999999995593,2.0,1.0,0.0,0.0
mixed,mixed_q_1_5_gamma_neg_0_2,growth_with_memory,37,62,growth_with_memory,stable_cycle,regression,regression,1,1,1.1768028003166102,0.254450766320084,0.4339895676660377,0.4583934852977118,1.0,0.24,-0.9999993617339265,0.9999997057662933,4.0,0.839286206193208,-0.9999999816458165,0.9999995412317061,1.1665161048971826,1.1666666428937802,1.4216826422370055,0.820623821542929,1.0001290492226944,"['X_n', 'Lag_1']",0,0.2999791777692735,0.9999999927525246,2.0,1.0,0.0,0.0
mixed,mixed_q_1_5_gamma_neg_0_2,growth_with_memory,38,63,growth_with_memory,stable_cycle,regression,regression,1,1,1.156418659788151,0.25442912314102123,0.4412714881290869,0.4583526620552815,1.0,0.2,-0.9999994828636677,0.9999997904522627,4.0,0.8393522212548215,-0.9999999849950995,0.9999996250092298,1.166462504660847,1.166666663478102,1.421257086604379,0.8208695488481003,1.0001750239004161,"['X_n', 'Lag_1']",0,0.30000630021095276,0.9999999799441692,2.0,1.0,0.0,0.0
mixed,mixed_q_1_5_gamma_neg_0_2,growth_with_memory,39,64,growth_with_memory,stable_cycle,regression,regression,1,1,1.1768303278772219,0.25438771233215185,0.4329505641000243,0.4582773870433492,1.0,0.16,-0.9999998908026474,0.9999999659578135,4.0,0.8394658001413222,-0.9999999968401795,0.9999999210029116,1.1666040428208824,1.1666666698194614,1.421257086604379,0.8208695533098965,1.000053683166079,"['X_n', 'Lag_1']",0,0.3000434935092926,0.9999998791909553,2.0,1.0,0.0,0.0
mixed,mixed_q_1_5_gamma_neg_0_2,growth_with_memory,40,65,growth_with_memory,stable_cycle,regression,regression,1,1,1.1564672086452261,0.25439016580733126,0.4405739743380514,0.4582694962172787,1.0,0.16,-0.999999943348495,0.9999999656790741,4.0,0.8394620785814891,-0.9999999983549891,0.9999999588791029,1.1666165401088615,1.1666666691466214,1.421257086604379,0.8208695528364846,1.0000429695928665,"['X_n', 'Lag_1']",0,0.2997342050075531,0.9999998957187576,2.0,1.0,0.0,0.0
