model,case,regime,start,stage,rho,retained_components,explained_variance_share,validation_r2,validation_mae,true_mass_share,support_90,pairwise_score,false_lag_rate,component_dominance
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",131,late,0.8,2.0,0.9999999999993996,0.9999999999979835,6.923898325239541e-07,0.13760678940927076,7.0,0.2777777777777778,0.8571428571428571,0.13597770294386766
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",131,late,0.9,2.0,0.9999999999993996,0.9999999999979835,6.923898325239541e-07,0.13760678940927076,7.0,0.2777777777777778,0.8571428571428571,0.13597770294386766
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",131,late,0.95,2.0,0.9999999999993996,0.9999999999979835,6.923898325239541e-07,0.13760678940927076,7.0,0.2777777777777778,0.8571428571428571,0.13597770294386766
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",131,late,0.99,2.0,0.9999999999993996,0.9999999999979835,6.923898325239541e-07,0.13760678940927076,7.0,0.2777777777777778,0.8571428571428571,0.13597770294386766
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",132,late,0.8,2.0,0.999999999999412,0.9999999999991778,4.3346600318387257e-07,0.14496583813042227,7.0,0.3333333333333333,0.8571428571428571,0.13311988076283066
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",132,late,0.9,2.0,0.999999999999412,0.9999999999991778,4.3346600318387257e-07,0.14496583813042227,7.0,0.3333333333333333,0.8571428571428571,0.13311988076283066
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",132,late,0.95,2.0,0.999999999999412,0.9999999999991778,4.3346600318387257e-07,0.14496583813042227,7.0,0.3333333333333333,0.8571428571428571,0.13311988076283066
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",132,late,0.99,2.0,0.999999999999412,0.9999999999991778,4.3346600318387257e-07,0.14496583813042227,7.0,0.3333333333333333,0.8571428571428571,0.13311988076283066
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",133,late,0.8,2.0,0.9999999999994624,0.9999999999992528,3.3589098754246055e-07,0.14571690899240783,7.0,0.3333333333333333,0.8571428571428571,0.13240657343615597
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",133,late,0.9,2.0,0.9999999999994624,0.9999999999992528,3.3589098754246055e-07,0.14571690899240783,7.0,0.3333333333333333,0.8571428571428571,0.13240657343615597
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",133,late,0.95,2.0,0.9999999999994624,0.9999999999992528,3.3589098754246055e-07,0.14571690899240783,7.0,0.3333333333333333,0.8571428571428571,0.13240657343615597
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",133,late,0.99,2.0,0.9999999999994624,0.9999999999992528,3.3589098754246055e-07,0.14571690899240783,7.0,0.3333333333333333,0.8571428571428571,0.13240657343615597
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",134,late,0.8,2.0,0.9999999999995395,0.9999999999996944,2.694995057117566e-07,0.13760682737460775,7.0,0.3333333333333333,0.8571428571428571,0.13597770388567332
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",134,late,0.9,2.0,0.9999999999995395,0.9999999999996944,2.694995057117566e-07,0.13760682737460775,7.0,0.3333333333333333,0.8571428571428571,0.13597770388567332
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",134,late,0.95,2.0,0.9999999999995395,0.9999999999996944,2.694995057117566e-07,0.13760682737460775,7.0,0.3333333333333333,0.8571428571428571,0.13597770388567332
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",134,late,0.99,2.0,0.9999999999995395,0.9999999999996944,2.694995057117566e-07,0.13760682737460775,7.0,0.3333333333333333,0.8571428571428571,0.13597770388567332
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",135,late,0.8,2.0,0.9999999999996032,0.9999999999998598,1.8452782194848064e-07,0.1449658260709438,7.0,0.3888888888888889,0.8571428571428571,0.13311988339036798
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",135,late,0.9,2.0,0.9999999999996032,0.9999999999998598,1.8452782194848064e-07,0.1449658260709438,7.0,0.3888888888888889,0.8571428571428571,0.13311988339036798
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",135,late,0.95,2.0,0.9999999999996032,0.9999999999998598,1.8452782194848064e-07,0.1449658260709438,7.0,0.3888888888888889,0.8571428571428571,0.13311988339036798
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",135,late,0.99,2.0,0.9999999999996032,0.9999999999998598,1.8452782194848064e-07,0.1449658260709438,7.0,0.3888888888888889,0.8571428571428571,0.13311988339036798
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",136,late,0.8,2.0,0.9999999999996909,0.9999999999997877,2.3085147317821372e-07,0.14571690289779823,7.0,0.2777777777777778,0.8571428571428571,0.13240656922739918
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",136,late,0.9,2.0,0.9999999999996909,0.9999999999997877,2.3085147317821372e-07,0.14571690289779823,7.0,0.2777777777777778,0.8571428571428571,0.13240656922739918
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",136,late,0.95,2.0,0.9999999999996909,0.9999999999997877,2.3085147317821372e-07,0.14571690289779823,7.0,0.2777777777777778,0.8571428571428571,0.13240656922739918
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",136,late,0.99,2.0,0.9999999999996909,0.9999999999997877,2.3085147317821372e-07,0.14571690289779823,7.0,0.2777777777777778,0.8571428571428571,0.13240656922739918
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",137,late,0.8,2.0,0.9999999999998106,0.9999999999997325,2.954742580977647e-07,0.13760683008141872,7.0,0.4444444444444444,0.8571428571428571,0.13597770019469402
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",137,late,0.9,2.0,0.9999999999998106,0.9999999999997325,2.954742580977647e-07,0.13760683008141872,7.0,0.4444444444444444,0.8571428571428571,0.13597770019469402
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",137,late,0.95,2.0,0.9999999999998106,0.9999999999997325,2.954742580977647e-07,0.13760683008141872,7.0,0.4444444444444444,0.8571428571428571,0.13597770019469402
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",137,late,0.99,2.0,0.9999999999998106,0.9999999999997325,2.954742580977647e-07,0.13760683008141872,7.0,0.4444444444444444,0.8571428571428571,0.13597770019469402
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",138,late,0.8,2.0,0.9999999999998692,0.9999999999996266,3.508509603955545e-07,0.14496580385848218,7.0,0.3333333333333333,0.8571428571428571,0.13311987792368868
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",138,late,0.9,2.0,0.9999999999998692,0.9999999999996266,3.508509603955545e-07,0.14496580385848218,7.0,0.3333333333333333,0.8571428571428571,0.13311987792368868
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",138,late,0.95,2.0,0.9999999999998692,0.9999999999996266,3.508509603955545e-07,0.14496580385848218,7.0,0.3333333333333333,0.8571428571428571,0.13311987792368868
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",138,late,0.99,2.0,0.9999999999998692,0.9999999999996266,3.508509603955545e-07,0.14496580385848218,7.0,0.3333333333333333,0.8571428571428571,0.13311987792368868
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",139,late,0.8,2.0,0.9999999999999025,0.9999999999997297,2.909343549406529e-07,0.1457169038137554,7.0,0.3333333333333333,0.8571428571428571,0.1324065651534127
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",139,late,0.9,2.0,0.9999999999999025,0.9999999999997297,2.909343549406529e-07,0.1457169038137554,7.0,0.3333333333333333,0.8571428571428571,0.1324065651534127
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",139,late,0.95,2.0,0.9999999999999025,0.9999999999997297,2.909343549406529e-07,0.1457169038137554,7.0,0.3333333333333333,0.8571428571428571,0.1324065651534127
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",139,late,0.99,2.0,0.9999999999999025,0.9999999999997297,2.909343549406529e-07,0.1457169038137554,7.0,0.3333333333333333,0.8571428571428571,0.1324065651534127
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",140,late,0.8,2.0,0.9999999999999211,0.9999999999997048,2.76409507893316e-07,0.13760681248329135,7.0,0.3888888888888889,0.8571428571428571,0.13597769734970588
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",140,late,0.9,2.0,0.9999999999999211,0.9999999999997048,2.76409507893316e-07,0.13760681248329135,7.0,0.3888888888888889,0.8571428571428571,0.13597769734970588
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",140,late,0.95,2.0,0.9999999999999211,0.9999999999997048,2.76409507893316e-07,0.13760681248329135,7.0,0.3888888888888889,0.8571428571428571,0.13597769734970588
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",140,late,0.99,2.0,0.9999999999999211,0.9999999999997048,2.76409507893316e-07,0.13760681248329135,7.0,0.3888888888888889,0.8571428571428571,0.13597769734970588
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",141,late,0.8,2.0,0.9999999999999254,0.9999999999998521,1.955089440897062e-07,0.1449657925371777,7.0,0.3333333333333333,0.8571428571428571,0.13311987744373596
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",141,late,0.9,2.0,0.9999999999999254,0.9999999999998521,1.955089440897062e-07,0.1449657925371777,7.0,0.3333333333333333,0.8571428571428571,0.13311987744373596
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",141,late,0.95,2.0,0.9999999999999254,0.9999999999998521,1.955089440897062e-07,0.1449657925371777,7.0,0.3333333333333333,0.8571428571428571,0.13311987744373596
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",141,late,0.99,2.0,0.9999999999999254,0.9999999999998521,1.955089440897062e-07,0.1449657925371777,7.0,0.3333333333333333,0.8571428571428571,0.13311987744373596
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",142,late,0.8,2.0,0.9999999999999312,0.9999999999998778,1.2726826938610122e-07,0.1457169077084105,7.0,0.3333333333333333,0.8571428571428571,0.1324065646147619
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",142,late,0.9,2.0,0.9999999999999312,0.9999999999998778,1.2726826938610122e-07,0.1457169077084105,7.0,0.3333333333333333,0.8571428571428571,0.1324065646147619
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",142,late,0.95,2.0,0.9999999999999312,0.9999999999998778,1.2726826938610122e-07,0.1457169077084105,7.0,0.3333333333333333,0.8571428571428571,0.1324065646147619
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",142,late,0.99,2.0,0.9999999999999312,0.9999999999998778,1.2726826938610122e-07,0.1457169077084105,7.0,0.3333333333333333,0.8571428571428571,0.1324065646147619
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",143,late,0.8,2.0,0.9999999999999374,0.9999999999999403,9.833866622862193e-08,0.13760679713804097,7.0,0.3333333333333333,0.8571428571428571,0.13597769689535816
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",143,late,0.9,2.0,0.9999999999999374,0.9999999999999403,9.833866622862193e-08,0.13760679713804097,7.0,0.3333333333333333,0.8571428571428571,0.13597769689535816
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",143,late,0.95,2.0,0.9999999999999374,0.9999999999999403,9.833866622862193e-08,0.13760679713804097,7.0,0.3333333333333333,0.8571428571428571,0.13597769689535816
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",143,late,0.99,2.0,0.9999999999999374,0.9999999999999403,9.833866622862193e-08,0.13760679713804097,7.0,0.3333333333333333,0.8571428571428571,0.13597769689535816
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",144,late,0.8,2.0,0.9999999999999435,0.9999999999999852,6.861444495909197e-08,0.1449657951211888,7.0,0.3333333333333333,0.8571428571428571,0.1331198778808173
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",144,late,0.9,2.0,0.9999999999999435,0.9999999999999852,6.861444495909197e-08,0.1449657951211888,7.0,0.3333333333333333,0.8571428571428571,0.1331198778808173
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",144,late,0.95,2.0,0.9999999999999435,0.9999999999999852,6.861444495909197e-08,0.1449657951211888,7.0,0.3333333333333333,0.8571428571428571,0.1331198778808173
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",144,late,0.99,2.0,0.9999999999999435,0.9999999999999852,6.861444495909197e-08,0.1449657951211888,7.0,0.3333333333333333,0.8571428571428571,0.1331198778808173
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",145,late,0.8,2.0,0.9999999999999547,0.9999999999999721,9.419742733977425e-08,0.14571691031668954,7.0,0.3333333333333333,0.8571428571428571,0.13240656456877392
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",145,late,0.9,2.0,0.9999999999999547,0.9999999999999721,9.419742733977425e-08,0.14571691031668954,7.0,0.3333333333333333,0.8571428571428571,0.13240656456877392
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",145,late,0.95,2.0,0.9999999999999547,0.9999999999999721,9.419742733977425e-08,0.14571691031668954,7.0,0.3333333333333333,0.8571428571428571,0.13240656456877392
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",145,late,0.99,2.0,0.9999999999999547,0.9999999999999721,9.419742733977425e-08,0.14571691031668954,7.0,0.3333333333333333,0.8571428571428571,0.13240656456877392
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",146,late,0.8,2.0,0.9999999999999711,0.9999999999999725,9.203917309778357e-08,0.1376067941356227,7.0,0.2222222222222222,0.8571428571428571,0.1359776952242141
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",146,late,0.9,2.0,0.9999999999999711,0.9999999999999725,9.203917309778357e-08,0.1376067941356227,7.0,0.2222222222222222,0.8571428571428571,0.1359776952242141
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",146,late,0.95,2.0,0.9999999999999711,0.9999999999999725,9.203917309778357e-08,0.1376067941356227,7.0,0.2222222222222222,0.8571428571428571,0.1359776952242141
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",146,late,0.99,2.0,0.9999999999999711,0.9999999999999725,9.203917309778357e-08,0.1376067941356227,7.0,0.2222222222222222,0.8571428571428571,0.1359776952242141
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",147,late,0.8,2.0,0.9999999999999796,0.9999999999999541,1.2352326324756765e-07,0.14496580305480333,7.0,0.3333333333333333,0.8571428571428571,0.13311987608934459
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",147,late,0.9,2.0,0.9999999999999796,0.9999999999999541,1.2352326324756765e-07,0.14496580305480333,7.0,0.3333333333333333,0.8571428571428571,0.13311987608934459
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",147,late,0.95,2.0,0.9999999999999796,0.9999999999999541,1.2352326324756765e-07,0.14496580305480333,7.0,0.3333333333333333,0.8571428571428571,0.13311987608934459
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",147,late,0.99,2.0,0.9999999999999796,0.9999999999999541,1.2352326324756765e-07,0.14496580305480333,7.0,0.3333333333333333,0.8571428571428571,0.13311987608934459
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",148,late,0.8,2.0,0.9999999999999852,0.9999999999999658,1.0655180978276964e-07,0.1457169103572236,7.0,0.3333333333333333,0.8571428571428571,0.13240656311879542
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",148,late,0.9,2.0,0.9999999999999852,0.9999999999999658,1.0655180978276964e-07,0.1457169103572236,7.0,0.3333333333333333,0.8571428571428571,0.13240656311879542
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",148,late,0.95,2.0,0.9999999999999852,0.9999999999999658,1.0655180978276964e-07,0.1457169103572236,7.0,0.3333333333333333,0.8571428571428571,0.13240656311879542
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",148,late,0.99,2.0,0.9999999999999852,0.9999999999999658,1.0655180978276964e-07,0.1457169103572236,7.0,0.3333333333333333,0.8571428571428571,0.13240656311879542
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",149,late,0.8,2.0,0.9999999999999893,0.9999999999999589,1.0683531028362243e-07,0.13760679973724416,7.0,0.2777777777777778,0.8571428571428571,0.13597769543083943
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",149,late,0.9,2.0,0.9999999999999893,0.9999999999999589,1.0683531028362243e-07,0.13760679973724416,7.0,0.2777777777777778,0.8571428571428571,0.13597769543083943
