model,case,regime,start,stage,component,variable,loading,abs_loading,loading_share,is_true_predictor
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",76,middle,1,Lag_9,0.3917981206253043,0.3917981206253043,0.12780152877504625,0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",76,middle,1,Lag_10,-0.2976428212812079,0.2976428212812079,0.09708879544380201,0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",76,middle,2,X_n,-0.14901827257271566,0.14901827257271566,0.04824560296172396,1
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",76,middle,2,Lag_1,-0.30574187186723784,0.30574187186723784,0.09898585391052105,1
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",76,middle,2,Lag_2,0.42316708452615015,0.42316708452615015,0.13700300502783413,0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",76,middle,2,Lag_3,-0.14906025956331492,0.14906025956331492,0.048259196513998036,0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",76,middle,2,Lag_4,-0.3057296024204701,0.3057296024204701,0.09898188159996411,0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",76,middle,2,Lag_5,0.4231767403160473,0.4231767403160473,0.13700613115054122,0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",76,middle,2,Lag_6,-0.14912028700735297,0.14912028700735297,0.04827863077653422,0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",76,middle,2,Lag_7,-0.3057080036792113,0.3057080036792113,0.09897488887164124,0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",76,middle,2,Lag_8,0.423191460577868,0.423191460577868,0.1370108969278854,0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",76,middle,2,Lag_9,-0.1491307108499666,0.1491307108499666,0.04828200556113875,0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",76,middle,2,Lag_10,-0.30569879251166926,0.30569879251166926,0.09897190669821797,0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",77,middle,1,X_n,0.3668140263048332,0.3668140263048332,0.12397164986946173,1
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",77,middle,1,Lag_1,-0.33725683607342183,0.33725683607342183,0.11398224549633533,1
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",77,middle,1,Lag_2,-0.047515159866825994,0.047515159866825994,0.016058635548484853,0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",77,middle,1,Lag_3,0.36681411972826977,0.36681411972826977,0.12397168144365667,0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",77,middle,1,Lag_4,-0.3372787586062765,0.3372787586062765,0.11398965462568267,0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",77,middle,1,Lag_5,-0.04749951080187952,0.04749951080187952,0.016053346654764315,0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",77,middle,1,Lag_6,0.36679994006730005,0.36679994006730005,0.1239668891624489,0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",77,middle,1,Lag_7,-0.33731008474171265,0.33731008474171265,0.11400024187812002,0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",77,middle,1,Lag_8,-0.047472023709260215,0.047472023709260215,0.016044056878535044,0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",77,middle,1,Lag_9,0.36677814843631573,0.36677814843631573,0.12395952427383303,0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",77,middle,1,Lag_10,-0.3373155062221675,0.3373155062221675,0.11400207416867743,0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",77,middle,2,X_n,-0.18217493067994983,0.18217493067994983,0.05909195167230389,1
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",77,middle,2,Lag_1,-0.2463956135903408,0.2463956135903408,0.07992316855126189,1
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",77,middle,2,Lag_2,0.45624175153778235,0.45624175153778235,0.1479908098887788,0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",77,middle,2,Lag_3,-0.18217470737125688,0.18217470737125688,0.05909187923782323,0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",77,middle,2,Lag_4,-0.24635595675894018,0.24635595675894018,0.07991030509328853,0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",77,middle,2,Lag_5,0.45624393087447385,0.45624393087447385,0.14799151679865916,0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",77,middle,2,Lag_6,-0.18221248930219341,0.18221248930219341,0.05910413453567709,0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",77,middle,2,Lag_7,-0.2462992242444686,0.2462992242444686,0.07989190280823816,0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",77,middle,2,Lag_8,0.4562476671530652,0.4562476671530652,0.1479927287326675,0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",77,middle,2,Lag_9,-0.18227037212272706,0.18227037212272706,0.05912290994468021,0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",77,middle,2,Lag_10,-0.24628932789551242,0.24628932789551242,0.07988869273662146,0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",78,middle,1,X_n,-0.3041916714606863,0.3041916714606863,0.09846666381074505,1
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",78,middle,1,Lag_1,0.3850479456309198,0.3850479456309198,0.12463979185030997,1
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",78,middle,1,Lag_2,-0.1107287034725094,0.1107287034725094,0.035842815704559404,0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",78,middle,1,Lag_3,-0.30419296985118804,0.30419296985118804,0.09846708409898114,0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",78,middle,1,Lag_4,0.385047883675075,0.385047883675075,0.12463977179523972,0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",78,middle,1,Lag_5,-0.11076862540882557,0.11076862540882557,0.03585573841169021,0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",78,middle,1,Lag_6,-0.3041823876064999,0.3041823876064999,0.09846365863264582,0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",78,middle,1,Lag_7,0.3850593464926027,0.3850593464926027,0.12464348230248144,0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",78,middle,1,Lag_8,-0.11082571155227672,0.11082571155227672,0.0358742171625004,0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",78,middle,1,Lag_9,-0.3041637483148587,0.3041637483148587,0.0984576251049858,0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",78,middle,1,Lag_10,0.38507685910846967,0.38507685910846967,0.12464915112586092,0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",78,middle,2,X_n,-0.2981728491828651,0.2981728491828651,0.09740285918307785,1
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",78,middle,2,Lag_1,-0.1420657395027904,0.1420657395027904,0.04640801218974739,1
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",78,middle,2,Lag_2,0.43347042732274726,0.43347042732274726,0.14159994482479674,0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",78,middle,2,Lag_3,-0.29817121743158004,0.29817121743158004,0.0974023261458108,0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",78,middle,2,Lag_4,-0.1420659782639789,0.1420659782639789,0.04640809018485153,0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",78,middle,2,Lag_5,0.4334578629397993,0.4334578629397993,0.14159584047114296,0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",78,middle,2,Lag_6,-0.29818454737739447,0.29818454737739447,0.09740668058263709,0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",78,middle,2,Lag_7,-0.1420276874938065,0.1420276874938065,0.04639558190146713,0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",78,middle,2,Lag_8,0.4334398486035029,0.4334398486035029,0.14158995580435868,0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",78,middle,2,Lag_9,-0.29820790210351256,0.29820790210351256,0.09741430977189953,0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",78,middle,2,Lag_10,-0.1419689639793053,0.1419689639793053,0.04637639894021036,0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",79,middle,1,X_n,0.39182767432908494,0.39182767432908494,0.12780992102027514,1
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",79,middle,1,Lag_1,-0.2976100979108838,0.2976100979108838,0.09707717346396459,1
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",79,middle,1,Lag_2,-0.1026680007318772,0.1026680007318772,0.033489183956491,0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",79,middle,1,Lag_3,0.391826961278241,0.391826961278241,0.12780968843085377,0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",79,middle,1,Lag_4,-0.2976086859687012,0.2976086859687012,0.09707671290379832,0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",79,middle,1,Lag_5,-0.10266822349826882,0.10266822349826882,0.0334892566204624,0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",79,middle,1,Lag_6,0.3918124137611338,0.3918124137611338,0.12780494318917143,0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",79,middle,1,Lag_7,-0.2976202065968762,0.2976202065968762,0.0970804708072687,0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",79,middle,1,Lag_8,-0.10263203450261317,0.10263203450261317,0.03347745216411696,0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",79,middle,1,Lag_9,0.39179156879200094,0.39179156879200094,0.12779814378720705,0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",79,middle,1,Lag_10,-0.29764038767860557,0.29764038767860557,0.0970870536563907,0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",79,middle,2,X_n,-0.1490326765136085,0.1490326765136085,0.04825068914938006,1
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",79,middle,2,Lag_1,-0.3057340250648982,0.3057340250648982,0.09898418085813651,1
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",79,middle,2,Lag_2,0.42317708699415985,0.42317708699415985,0.13700744398716416,0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",79,middle,2,Lag_3,-0.1490347333162494,0.1490347333162494,0.04825135505800621,0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",79,middle,2,Lag_4,-0.3057355359557734,0.3057355359557734,0.0989846700228463,0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",79,middle,2,Lag_5,0.4231770348744307,0.4231770348744307,0.13700742711292618,0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",79,middle,2,Lag_6,-0.149076699860239,0.149076699860239,0.04826494210962526,0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",79,middle,2,Lag_7,-0.3057232502374292,0.3057232502374292,0.0989806924094083,0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",79,middle,2,Lag_8,0.4231866567779873,0.4231866567779873,0.13701054229201573,0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",79,middle,2,Lag_9,-0.14913670769036144,0.14913670769036144,0.048284370192281365,0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",79,middle,2,Lag_10,-0.30570161192478373,0.30570161192478373,0.09897368680820998,0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",80,middle,1,X_n,0.36679485799065864,0.36679485799065864,0.12396752192149474,1
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",80,middle,1,Lag_1,-0.33727810358948673,0.33727810358948673,0.1139915944553255,1
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",80,middle,1,Lag_2,-0.04747710951202248,0.04747710951202248,0.016046079943549115,0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",80,middle,1,Lag_3,0.3668023062600279,0.3668023062600279,0.12397003925093979,0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",80,middle,1,Lag_4,-0.33727917535244956,0.33727917535244956,0.1139919566844999,0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",80,middle,1,Lag_5,-0.04747903057010599,0.04747903057010599,0.01604672921331092,0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",80,middle,1,Lag_6,0.36680239642063645,0.36680239642063645,0.12397006972297878,0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",80,middle,1,Lag_7,-0.33730108083352084,0.33730108083352084,0.11399936019124421,0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",80,middle,1,Lag_8,-0.04746338032417456,0.04746338032417456,0.016041439820171092,0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",80,middle,1,Lag_9,0.36678819440033966,0.36678819440033966,0.12396526979401544,0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",80,middle,1,Lag_10,-0.3373323813991963,0.3373323813991963,0.11400993900247068,0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",80,middle,2,X_n,-0.18223170345843923,0.18223170345843923,0.05910993052990463,1
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",80,middle,2,Lag_1,-0.2463593323258658,0.2463593323258658,0.07991080993487376,1
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",80,middle,2,Lag_2,0.4562423501997391,0.4562423501997391,0.1479899112684175,0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",80,middle,2,Lag_3,-0.1822118689281857,0.1822118689281857,0.059103496865053076,0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",80,middle,2,Lag_4,-0.24635739423690112,0.24635739423690112,0.0799101812829878,0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",80,middle,2,Lag_5,0.45624208793729926,0.45624208793729926,0.1479898261991661,0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",80,middle,2,Lag_6,-0.18221163356784473,0.18221163356784473,0.059103420521951736,0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",80,middle,2,Lag_7,-0.24631773932230852,0.24631773932230852,0.07989731854175093,0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",80,middle,2,Lag_8,0.456244235579118,0.456244235579118,0.1479905228230592,0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",80,middle,2,Lag_9,-0.18224940284394786,0.18224940284394786,0.05911567162450004,0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",80,middle,2,Lag_10,-0.24626098835881136,0.24626098835881136,0.0798789104083353,0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",81,middle,1,X_n,-0.3042037296575513,0.3042037296575513,0.09847351428284046,1
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",81,middle,1,Lag_1,0.3850521471485041,0.3850521471485041,0.12464488241005815,1
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",81,middle,1,Lag_2,-0.11070706638382528,0.11070706638382528,0.035836884363749516,0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",81,middle,1,Lag_3,-0.3042102673941974,0.3042102673941974,0.09847563060765907,0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",81,middle,1,Lag_4,0.38504612910810637,0.38504612910810637,0.12464293431564219,0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",81,middle,1,Lag_5,-0.11070901819735735,0.11070901819735735,0.03583751618354325,0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",81,middle,1,Lag_6,-0.30421156809336036,0.30421156809336036,0.09847605165580911,0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",81,middle,1,Lag_7,0.3850460592547616,0.3850460592547616,0.1246429117034791,0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",81,middle,1,Lag_8,-0.1107489295243735,0.1107489295243735,0.035850435843125986,0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",81,middle,1,Lag_9,-0.3042009727994239,0.3042009727994239,0.09847262186278861,0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",81,middle,1,Lag_10,0.38505750492580654,0.38505750492580654,0.12464661677130451,0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",81,middle,2,X_n,-0.2981578772601338,0.2981578772601338,0.09739573252527362,1
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",81,middle,2,Lag_1,-0.1420664857231992,0.1420664857231992,0.04640719061811079,1
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",81,middle,2,Lag_2,0.43347059732414184,0.43347059732414184,0.1415967498243174,0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",81,middle,2,Lag_3,-0.2981496482265207,0.2981496482265207,0.09739304444349597,0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",81,middle,2,Lag_4,-0.14208659332770643,0.14208659332770643,0.046413758933153505,0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",81,middle,2,Lag_5,0.43346998481332844,0.43346998481332844,0.14159654974260266,0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",81,middle,2,Lag_6,-0.29814801079906555,0.29814801079906555,0.09739250956429736,0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",81,middle,2,Lag_7,-0.142086832227008,0.142086832227008,0.046413836971582974,0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",81,middle,2,Lag_8,0.43345741093985646,0.43345741093985646,0.14159244238300936,0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",81,middle,2,Lag_9,-0.2981613308751189,0.2981613308751189,0.09739686067712533,0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",81,middle,2,Lag_10,-0.14204852719635233,0.14204852719635233,0.046401324317030986,0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",82,middle,1,X_n,0.3917842933944968,0.3917842933944968,0.1278017161007547,1
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",82,middle,1,Lag_1,-0.2976849154475746,0.2976849154475746,0.0971060956065435,1
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",82,middle,1,Lag_2,-0.1025520625046056,0.1025520625046056,0.03345292243393582,0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",82,middle,1,Lag_3,0.3917913027753508,0.3917913027753508,0.12780400259083877,0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",82,middle,1,Lag_4,-0.29767780420211687,0.29767780420211687,0.09710377588778898,0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",82,middle,1,Lag_5,-0.10257106313137411,0.10257106313137411,0.033459120519844184,0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",82,middle,1,Lag_6,0.39179059074155004,0.39179059074155004,0.12780377032236045,0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",82,middle,1,Lag_7,-0.2976763894583557,0.2976763894583557,0.09710331439230901,0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",82,middle,1,Lag_8,-0.10257128629007098,0.10257128629007098,0.03345919331516779,0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",82,middle,1,Lag_9,0.3917760275765414,0.3917760275765414,0.12779901975550173,0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",82,middle,1,Lag_10,-0.29768789967693665,0.29768789967693665,0.09710706907495492,0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",82,middle,2,X_n,-0.14915170890998816,0.14915170890998816,0.04828721925605129,1
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",82,middle,2,Lag_1,-0.30565421725299746,0.30565421725299746,0.0989542279662332,1
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",82,middle,2,Lag_2,0.4232106465235786,0.4232106465235786,0.13701261238992588,0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",82,middle,2,Lag_3,-0.1491315124193316,0.1491315124193316,0.04828068072974366,0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",82,middle,2,Lag_4,-0.3056618133236717,0.3056618133236717,0.09895668716118854,0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",82,middle,2,Lag_5,0.4232055944932195,0.4232055944932195,0.1370109768169953,0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",82,middle,2,Lag_6,-0.14913356182504586,0.14913356182504586,0.04828134421596043,0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",82,middle,2,Lag_7,-0.30566332522659895,0.30566332522659895,0.09895717663320784,0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",82,middle,2,Lag_8,0.42320553232455427,0.42320553232455427,0.13701095669015942,0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",82,middle,2,Lag_9,-0.1491755147372614,0.1491755147372614,0.04829492628944377,0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",82,middle,2,Lag_10,-0.3056510168544959,0.3056510168544959,0.09895319185109057,0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",83,middle,1,X_n,0.3667858845471208,0.3667858845471208,0.12396648261136971,1
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",83,middle,1,Lag_1,-0.3373047388709579,0.3373047388709579,0.11400242977618545,1
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",83,middle,1,Lag_2,-0.047447235265307794,0.047447235265307794,0.016036241069464347,0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",83,middle,1,Lag_3,0.36679174738132614,0.36679174738132614,0.1239684641351011,0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",83,middle,1,Lag_4,-0.33729419664610677,0.33729419664610677,0.11399886670958788,0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",83,middle,1,Lag_5,-0.047456901569262085,0.047456901569262085,0.016039508091865017,0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",83,middle,1,Lag_6,0.3667991979521797,0.3667991979521797,0.12397098228288451,0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",83,middle,1,Lag_7,-0.33729526543044785,0.33729526543044785,0.11399922793787123,0
