model,case,regime,start,end,stage,true_predictor_count,cond_original,cond_pcr,cond_reduction_ratio,enter_validation_r2,pcr_validation_r2,enter_validation_mae,pcr_validation_mae,enter_true_mass_share,pcr_true_mass_share,enter_support_90,pcr_support_90,enter_pairwise,pcr_pairwise,enter_topk,pcr_topk,enter_false_lag_rate,pcr_false_lag_rate,enter_hit_rate,pcr_hit_rate,retained_components,explained_variance_share,pc1_share,component_dominance,component_true_loading_share
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",127,152,late,2.0,3.5427251217633116e+16,1.0474090172939383,3.382370271086852e+16,0.9999999119780844,0.9999999999982441,0.00017126174767066274,6.991474402751052e-07,0.8170471312315979,0.14571692513689347,5.0,7.0,1.0,0.3333333333333333,1.0,0.0,0.6,0.8571428571428571,1.0,0.5,2.0,0.9999999999979449,0.5231432071587475,0.1324065817297726,0.18607960367356208
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",128,153,late,2.0,6.5969485295851e+16,1.1499708367867274,5.7366224590689896e+16,0.9999999530340694,0.9999999999975311,0.00012169792321409245,8.977797414007801e-07,0.6578573278374519,0.1376067367906023,5.0,7.0,1.0,0.2777777777777778,1.0,0.0,0.7142857142857143,0.8571428571428571,1.0,0.5,2.0,0.9999999999987663,0.5694170587064092,0.13597769441758434,0.18848953261508639
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",129,154,late,2.0,1.697339864349446e+16,1.1104662775465521,1.5284929391097978e+16,0.9999999940828816,0.9999999999971257,2.8437694676697323e-05,9.648052766153548e-07,0.5722288552064382,0.14496581378164702,7.0,7.0,1.0,0.3333333333333333,1.0,0.0,0.7777777777777778,0.8571428571428571,1.0,0.5,2.0,0.9999999999991394,0.5521991094703397,0.13311988483383375,0.18346021835534543
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",130,155,late,2.0,2.703158507659975e+16,1.0474089554794173,2.5808052275270956e+16,0.99999989495667,0.9999999999979429,0.00018933615163539233,7.707158515649996e-07,0.5620165224706481,0.1457169200364558,8.0,7.0,1.0,0.3333333333333333,1.0,0.0,0.8,0.8571428571428571,1.0,0.5,2.0,0.9999999999993276,0.5231431777143886,0.13240656937673612,0.18607952561083013
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",131,156,late,2.0,1.6204531793359856e+16,1.1499710436972919,1.409125202079905e+16,0.9999999942320517,0.9999999999979835,3.9382208487148684e-05,6.923898325239541e-07,0.5543564712199572,0.13760678940927076,8.0,7.0,1.0,0.2777777777777778,1.0,0.0,0.8,0.8571428571428571,1.0,0.5,2.0,0.9999999999993996,0.5694171469361191,0.13597770294386766,0.18848952111904582
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",132,157,late,2.0,1.1867035059283836e+16,1.1104663057662159,1.0686533213716598e+16,0.9999998778140691,0.9999999999991778,0.00017089843693768314,4.3346600318387257e-07,0.4688813150128129,0.14496583813042227,7.0,7.0,1.0,0.3333333333333333,1.0,0.0,0.8,0.8571428571428571,1.0,0.5,2.0,0.999999999999412,0.552199122038228,0.13311988076283066,0.18346021536709975
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",133,158,late,2.0,9383890260157042.0,1.047408988602941,8959146200066030.0,0.9999999917207083,0.9999999999992528,5.053565187490561e-05,3.3589098754246055e-07,0.4657566005553133,0.14571690899240783,7.0,7.0,0.8888888888888888,0.3333333333333333,0.5,0.0,0.7777777777777778,0.8571428571428571,1.0,0.5,2.0,0.9999999999994624,0.5231431934927079,0.13240657343615597,0.18607947224637947
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",134,159,late,2.0,1.1824434769711182e+16,1.1499711332440885,1.028237529437304e+16,0.9999994841732526,0.9999999999996944,0.0004162016327109071,2.694995057117566e-07,0.45311274807558505,0.13760682737460775,8.0,7.0,0.9444444444444444,0.3333333333333333,0.5,0.0,0.8,0.8571428571428571,1.0,0.5,2.0,0.9999999999995395,0.5694171851201087,0.13597770388567332,0.18848952720018894
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",135,160,late,2.0,1.8108118037546604e+16,1.110466239911652,1.6306770423734154e+16,0.9999984047309507,0.9999999999998598,0.0006213960054499331,1.8452782194848064e-07,0.8365260759584507,0.1449658260709438,4.0,7.0,1.0,0.3888888888888889,1.0,0.0,0.5,0.8571428571428571,1.0,0.5,2.0,0.9999999999996032,0.5521990927097452,0.13311988339036798,0.18346021845288377
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",136,161,late,2.0,1.1772592520924742e+16,1.0474090469807915,1.1239727740427508e+16,0.9999945917189826,0.9999999999997877,0.001349167471676423,2.3085147317821372e-07,0.7627238454288408,0.14571690289779823,6.0,7.0,1.0,0.2777777777777778,1.0,0.0,0.6666666666666666,0.8571428571428571,1.0,0.5,2.0,0.9999999999996909,0.5231432213008658,0.13240656922739918,0.18607947057475305
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",137,162,late,2.0,5841045927732645.0,1.1499710965713719,5079298032052866.0,0.999999925308126,0.9999999999997325,0.0001298393486249457,2.954742580977647e-07,0.9152150137107895,0.13760683008141872,2.0,7.0,1.0,0.4444444444444444,1.0,0.0,0.3333333333333333,0.8571428571428571,1.0,0.5,2.0,0.9999999999998106,0.569417169482544,0.13597770019469402,0.18848953799440626
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",138,163,late,2.0,1.4801916690756414e+16,1.1104661730809213,1.332946203096794e+16,0.9999999130931149,0.9999999999996266,0.00016799200294918362,3.508509603955545e-07,0.4939369475524836,0.14496580385848218,8.0,7.0,1.0,0.3333333333333333,1.0,0.0,0.8,0.8571428571428571,1.0,0.5,2.0,0.9999999999998692,0.5521990629465626,0.13311987792368868,0.18346022245063837
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",139,164,late,2.0,6.164853072873131e+16,1.047409075991611,5.885812157047326e+16,0.9999996739982469,0.9999999999997297,0.00032646542953840285,2.909343549406529e-07,0.5033269528757633,0.1457169038137554,8.0,7.0,1.0,0.3333333333333333,1.0,0.0,0.8,0.8571428571428571,1.0,0.5,2.0,0.9999999999999025,0.5231432351201548,0.1324065651534127,0.18607949700020224
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",140,165,late,2.0,1.2209493074268576e+16,1.1499710209625096,1.0617218044372458e+16,0.9999996990899445,0.9999999999997048,0.0003130231478952565,2.76409507893316e-07,0.4961871863390471,0.13760681248329135,8.0,7.0,1.0,0.3888888888888889,1.0,0.0,0.8181818181818182,0.8571428571428571,1.0,0.5,2.0,0.9999999999999211,0.5694171372420112,0.13597769734970588,0.1884895433812045
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",141,166,late,2.0,1.5179806085932322e+16,1.1104661543954775,1.3669760240640562e+16,0.9999984374799471,0.9999999999998521,0.000630112601647137,1.955089440897062e-07,0.4871944349463842,0.1449657925371777,7.0,7.0,1.0,0.3333333333333333,1.0,0.0,0.7777777777777778,0.8571428571428571,1.0,0.5,2.0,0.9999999999999254,0.5521990546249568,0.13311987744373596,0.18346022401224427
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",142,167,late,2.0,1.5116165253914782e+16,1.0474090686116266,1.4431959495970118e+16,0.9999951856725587,0.9999999999998778,0.001235816580447154,1.2726826938610122e-07,0.5303958271849747,0.1457169077084105,6.0,7.0,0.9444444444444444,0.3333333333333333,0.5,0.0,0.75,0.8571428571428571,1.0,0.5,2.0,0.9999999999999312,0.5231432316047462,0.1324065646147619,0.1860795187983438
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",143,168,late,2.0,1.3859560582238088e+16,1.1499709801502322,1.2052095941088422e+16,0.9999973517070084,0.9999999999999403,0.0009306408275063979,9.833866622862193e-08,0.4481636660463736,0.13760679713804097,8.0,7.0,0.9444444444444444,0.3333333333333333,0.5,0.0,0.7777777777777778,0.8571428571428571,1.0,0.5,2.0,0.9999999999999374,0.5694171198391369,0.13597769689535816,0.18848954203454327
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",144,169,late,2.0,6603880213184072.0,1.1104661743485629,5946944054426630.0,0.9999922359497849,0.9999999999999852,0.0015250069927575012,6.861444495909197e-08,0.7702162606077196,0.1449657951211888,5.0,7.0,1.0,0.3333333333333333,1.0,0.0,0.75,0.8571428571428571,1.0,0.5,2.0,0.9999999999999435,0.5521990635111526,0.1331198778808173,0.18346022317023405
