alpha,threshold_in,threshold_out,model,case,regime,start,end,stage,var_omega,cond_scaled,interpretability,degenerate_window,R2_enter,selected_count,hit_rate,false_lag_count,false_lag_rate,miss_rate,no_model,exact_recovery
0.01,0.01,0.015,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,92,117,middle,2.267912215002018e-30,4432.0487955953995,low_dispersion,1,0.9974671603339988,11.0,1.0,9.0,0.8181818181818182,0.0,0.0,0.0
0.01,0.01,0.015,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,93,118,middle,1.1676323682428634e-30,2885.4300604610953,low_dispersion,1,0.9943992954569936,11.0,1.0,9.0,0.8181818181818182,0.0,0.0,0.0
0.01,0.01,0.015,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,94,119,middle,5.818352276072071e-31,1304.2990899278166,low_dispersion,1,0.9893278986975789,11.0,1.0,9.0,0.8181818181818182,0.0,0.0,0.0
0.01,0.01,0.015,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,95,120,middle,2.8200330948958287e-31,1140.1603657321314,low_dispersion,1,0.9726882630874728,11.0,1.0,9.0,0.8181818181818182,0.0,0.0,0.0
0.01,0.01,0.015,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,96,121,middle,1.3810096842038754e-31,400.90638711681925,low_dispersion,1,0.9518853970998407,10.0,0.5,9.0,0.9,0.5,0.0,0.0
0.01,0.01,0.015,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,97,122,middle,6.579605565110678e-32,285.4493433539902,low_dispersion,1,0.8704063060035843,10.0,0.5,9.0,0.9,0.5,0.0,0.0
0.01,0.01,0.015,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,98,123,middle,3.74966768764372e-32,174.40217807395067,low_dispersion,1,0.7819837526205451,5.0,0.0,5.0,1.0,1.0,0.0,0.0
0.01,0.01,0.015,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,99,124,middle,2.0517049611635458e-32,174.3824030200224,low_dispersion,1,0.29864852729885083,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.01,0.01,0.015,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,100,125,middle,1.3725198705714744e-32,84.59866407573848,low_dispersion,1,-2.220446049250313e-16,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.01,0.01,0.015,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,101,126,middle,1.3725198705714744e-32,82.81031352075493,low_dispersion,1,-2.220446049250313e-16,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.01,0.01,0.015,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,102,127,middle,1.3725198705714744e-32,53.70652164893341,low_dispersion,1,-2.220446049250313e-16,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.01,0.01,0.015,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,103,128,middle,1.3725198705714744e-32,1.7997946022354928e+17,low_dispersion,1,-2.220446049250313e-16,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.01,0.01,0.015,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,104,129,middle,1.3725198705714744e-32,4.4691117414665894e+17,low_dispersion,1,-2.220446049250313e-16,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.01,0.01,0.015,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,105,130,middle,1.3725198705714744e-32,5.2404056661460525e+17,low_dispersion,1,-2.220446049250313e-16,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.01,0.01,0.015,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,106,131,middle,1.3725198705714744e-32,8.462976677985555e+17,low_dispersion,1,-2.220446049250313e-16,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.01,0.01,0.015,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,107,132,middle,1.3725198705714744e-32,5.902548064959067e+32,low_dispersion,1,-2.220446049250313e-16,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.01,0.01,0.015,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,108,133,late,1.3725198705714744e-32,1.876598350538657e+34,low_dispersion,1,-2.220446049250313e-16,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.01,0.01,0.015,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,109,134,late,1.3725198705714744e-32,1.2745153870757714e+34,low_dispersion,1,-2.220446049250313e-16,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.01,0.01,0.015,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,110,135,late,1.3725198705714744e-32,2.8489088372774137e+46,low_dispersion,1,-2.220446049250313e-16,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.01,0.01,0.015,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,111,136,late,1.3725198705714744e-32,9.27623061773862e+45,low_dispersion,1,-2.220446049250313e-16,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.01,0.01,0.015,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,112,137,late,1.3725198705714744e-32,1.6560154759831396e+48,low_dispersion,1,-2.220446049250313e-16,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.01,0.01,0.015,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,113,138,late,1.3725198705714744e-32,1.172869518009207e+46,low_dispersion,1,-2.220446049250313e-16,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.01,0.01,0.015,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,114,139,late,1.3725198705714744e-32,2.8489088372774137e+46,low_dispersion,1,-2.220446049250313e-16,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.01,0.01,0.015,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,115,140,late,1.3725198705714744e-32,9.27623061773862e+45,low_dispersion,1,-2.220446049250313e-16,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.01,0.01,0.015,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,116,141,late,1.3725198705714744e-32,1.6560154759831396e+48,low_dispersion,1,-2.220446049250313e-16,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.01,0.01,0.015,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,117,142,late,1.3725198705714744e-32,1.172869518009207e+46,low_dispersion,1,-2.220446049250313e-16,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.01,0.01,0.015,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,118,143,late,1.3725198705714744e-32,2.8489088372774137e+46,low_dispersion,1,-2.220446049250313e-16,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.01,0.01,0.015,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,119,144,late,1.3725198705714744e-32,9.27623061773862e+45,low_dispersion,1,-2.220446049250313e-16,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.01,0.01,0.015,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,120,145,late,1.3725198705714744e-32,1.6560154759831396e+48,low_dispersion,1,-2.220446049250313e-16,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.01,0.01,0.015,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,121,146,late,1.3725198705714744e-32,1.172869518009207e+46,low_dispersion,1,-2.220446049250313e-16,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.01,0.01,0.015,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,122,147,late,1.3725198705714744e-32,2.8489088372774137e+46,low_dispersion,1,-2.220446049250313e-16,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.01,0.01,0.015,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,123,148,late,1.3725198705714744e-32,9.27623061773862e+45,low_dispersion,1,-2.220446049250313e-16,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.01,0.01,0.015,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,124,149,late,1.3725198705714744e-32,1.6560154759831396e+48,low_dispersion,1,-2.220446049250313e-16,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.01,0.01,0.015,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,125,150,late,1.3725198705714744e-32,1.172869518009207e+46,low_dispersion,1,-2.220446049250313e-16,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.01,0.01,0.015,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,126,151,late,1.3725198705714744e-32,2.8489088372774137e+46,low_dispersion,1,-2.220446049250313e-16,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.01,0.01,0.015,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,127,152,late,1.3725198705714744e-32,9.27623061773862e+45,low_dispersion,1,-2.220446049250313e-16,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.01,0.01,0.015,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,128,153,late,1.3725198705714744e-32,1.6560154759831396e+48,low_dispersion,1,-2.220446049250313e-16,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.01,0.01,0.015,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,129,154,late,1.3725198705714744e-32,1.172869518009207e+46,low_dispersion,1,-2.220446049250313e-16,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.01,0.01,0.015,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,130,155,late,1.3725198705714744e-32,2.8489088372774137e+46,low_dispersion,1,-2.220446049250313e-16,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.01,0.01,0.015,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,131,156,late,1.3725198705714744e-32,9.27623061773862e+45,low_dispersion,1,-2.220446049250313e-16,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.01,0.01,0.015,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,132,157,late,1.3725198705714744e-32,1.6560154759831396e+48,low_dispersion,1,-2.220446049250313e-16,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.01,0.01,0.015,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,133,158,late,1.3725198705714744e-32,1.172869518009207e+46,low_dispersion,1,-2.220446049250313e-16,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.01,0.01,0.015,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,134,159,late,1.3725198705714744e-32,2.8489088372774137e+46,low_dispersion,1,-2.220446049250313e-16,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.01,0.01,0.015,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,135,160,late,1.3725198705714744e-32,9.27623061773862e+45,low_dispersion,1,-2.220446049250313e-16,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.01,0.01,0.015,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,136,161,late,1.3725198705714744e-32,1.6560154759831396e+48,low_dispersion,1,-2.220446049250313e-16,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.01,0.01,0.015,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,137,162,late,1.3725198705714744e-32,1.172869518009207e+46,low_dispersion,1,-2.220446049250313e-16,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.01,0.01,0.015,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,138,163,late,1.3725198705714744e-32,2.8489088372774137e+46,low_dispersion,1,-2.220446049250313e-16,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.01,0.01,0.015,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,139,164,late,1.3725198705714744e-32,9.27623061773862e+45,low_dispersion,1,-2.220446049250313e-16,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.01,0.01,0.015,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,140,165,late,1.3725198705714744e-32,1.6560154759831396e+48,low_dispersion,1,-2.220446049250313e-16,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.01,0.01,0.015,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,141,166,late,1.3725198705714744e-32,1.172869518009207e+46,low_dispersion,1,-2.220446049250313e-16,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.01,0.01,0.015,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,142,167,late,1.3725198705714744e-32,2.8489088372774137e+46,low_dispersion,1,-2.220446049250313e-16,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.01,0.01,0.015,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,143,168,late,1.3725198705714744e-32,9.27623061773862e+45,low_dispersion,1,-2.220446049250313e-16,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.01,0.01,0.015,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,144,169,late,1.3725198705714744e-32,1.6560154759831396e+48,low_dispersion,1,-2.220446049250313e-16,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.01,0.01,0.015,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,145,170,late,1.3725198705714744e-32,1.172869518009207e+46,low_dispersion,1,-2.220446049250313e-16,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.01,0.01,0.015,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,146,171,late,1.3725198705714744e-32,2.8489088372774137e+46,low_dispersion,1,-2.220446049250313e-16,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.01,0.01,0.015,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,147,172,late,1.3725198705714744e-32,9.27623061773862e+45,low_dispersion,1,-2.220446049250313e-16,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.01,0.01,0.015,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,148,173,late,1.3725198705714744e-32,1.6560154759831396e+48,low_dispersion,1,-2.220446049250313e-16,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.01,0.01,0.015,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,149,174,late,1.3725198705714744e-32,1.172869518009207e+46,low_dispersion,1,-2.220446049250313e-16,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.01,0.01,0.015,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,150,175,late,1.3725198705714744e-32,2.8489088372774137e+46,low_dispersion,1,-2.220446049250313e-16,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.01,0.01,0.015,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,151,176,late,1.3725198705714744e-32,9.27623061773862e+45,low_dispersion,1,-2.220446049250313e-16,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.01,0.01,0.015,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,152,177,late,1.3725198705714744e-32,1.6560154759831396e+48,low_dispersion,1,-2.220446049250313e-16,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.01,0.01,0.015,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,153,178,late,1.3725198705714744e-32,1.172869518009207e+46,low_dispersion,1,-2.220446049250313e-16,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.01,0.01,0.015,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,154,179,late,1.3725198705714744e-32,2.8489088372774137e+46,low_dispersion,1,-2.220446049250313e-16,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.01,0.01,0.015,mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,0,25,early,0.027844248273333934,108.88823754351841,interpretable,0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0
0.01,0.01,0.015,mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,1,26,early,0.008172976656160657,259.7799764569896,interpretable,0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0
0.01,0.01,0.015,mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,2,27,early,0.010510237722618821,232.0317800613244,interpretable,0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0
0.01,0.01,0.015,mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,3,28,early,0.014761101194782819,391.37393283131695,interpretable,0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0
0.01,0.01,0.015,mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,4,29,early,0.01918561220831793,5401.101519787731,interpretable,0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0
0.01,0.01,0.015,mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,5,30,early,0.027227474675927527,14867.303222829907,interpretable,0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0
0.01,0.01,0.015,mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,6,31,early,0.033882958444271125,52698.466416248535,interpretable,0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0
0.01,0.01,0.015,mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,7,32,early,0.04662593530689934,102793.58059172974,interpretable,0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0
0.01,0.01,0.015,mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,8,33,early,0.05539204782513866,460542.24021247396,interpretable,0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0
0.01,0.01,0.015,mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,9,34,early,0.07228991993283514,98795.5749349767,interpretable,0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0
0.01,0.01,0.015,mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,10,35,early,0.08225615949714062,328396.39465644164,interpretable,0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0
0.01,0.01,0.015,mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,11,36,early,0.1008721684475818,333062.44772473833,interpretable,0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0
0.01,0.01,0.015,mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,12,37,early,0.11104515964812048,833298.4191361757,interpretable,0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0
0.01,0.01,0.015,mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,13,38,early,0.12912660285113534,98048.00380418377,interpretable,0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0
0.01,0.01,0.015,mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,14,39,early,0.13877397913623138,196451.31453327928,interpretable,0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0
0.01,0.01,0.015,mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,15,40,early,0.155287314488103,195956.71788357347,interpretable,0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0
0.01,0.01,0.015,mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,16,41,early,0.16367557960885276,19695.271614379442,interpretable,0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0
