series_code,start,end,preferred_tool,interpretability_label,actual_next,pred_model,pred_naive,ae_model,ae_naive,improves
22.1,14,38,phase_short_forecast,interpretable,103.457,95.70860411794091,94.3472,7.748395882059086,9.109799999999993,1.0
22.1,15,39,phase_short_forecast,interpretable,101.048,92.5080140963315,103.457,8.539985903668509,2.408999999999992,0.0
22.1,16,40,phase_short_forecast,interpretable,101.516,95.07731792254276,101.048,6.438682077457244,0.4680000000000035,0.0
22.1,17,41,do_not_read_regression,low_dispersion,111.29,96.75052259925828,101.516,14.539477400741731,9.774000000000001,0.0
22.1,18,42,do_not_read_regression,low_dispersion,102.146,101.13059807757499,111.29,1.0154019224250135,9.144000000000005,1.0
22.1,19,43,do_not_read_regression,low_dispersion,103.046,101.26060236335437,102.146,1.7853976366456408,0.9000000000000057,0.0
22.1,20,44,do_not_read_regression,low_dispersion,108.371,100.67476479874443,103.046,7.696235201255561,5.324999999999989,0.0
22.1,21,45,do_not_read_regression,low_dispersion,108.119,103.64423174030114,108.371,4.4747682596988625,0.25199999999999534,0.0
22.1,22,46,do_not_read_regression,low_dispersion,109.461,106.58758219899353,108.119,2.873417801006468,1.3419999999999987,0.0
22.1,23,47,do_not_read_regression,low_dispersion,109.907,107.87266893478125,109.461,2.034331065218751,0.44599999999999795,0.0
22.1,24,48,do_not_read_regression,low_dispersion,116.51,109.20079632357327,109.907,7.309203676426733,6.603000000000009,0.0
22.1,25,49,do_not_read_regression,low_dispersion,102.11,113.95759352276964,116.51,11.847593522769643,14.400000000000006,1.0
22.1,26,50,do_not_read_regression,low_dispersion,112.974,109.26386120914924,102.11,3.7101387908507633,10.864000000000004,1.0
22.1,27,51,do_not_read_regression,low_dispersion,108.469,105.4256050570944,112.974,3.043394942905593,4.50500000000001,1.0
22.1,28,52,phase_short_forecast,interpretable,103.43,111.11538106260213,108.469,7.685381062602119,5.038999999999987,0.0
22.1,29,53,do_not_read_regression,low_dispersion,114.535,106.72722315007726,103.43,7.807776849922732,11.10499999999999,1.0
22.1,30,54,phase_short_forecast,interpretable,108.642,106.17490067844537,114.535,2.4670993215546275,5.893000000000001,1.0
22.1,31,55,phase_short_forecast,interpretable,111.837,111.98330567905872,108.642,0.14630567905871317,3.1950000000000074,1.0
22.1,32,56,phase_short_forecast,interpretable,109.941,109.37789231780343,111.837,0.5631076821965735,1.8960000000000008,1.0
22.1,33,57,phase_short_forecast,interpretable,113.229,110.63918517537516,109.941,2.5898148246248383,3.2879999999999967,1.0
22.1,34,58,phase_short_forecast,interpretable,118.302,110.26546696674647,113.229,8.036533033253534,5.0730000000000075,0.0
22.1,35,59,phase_short_forecast,interpretable,116.249,113.32583222716768,118.302,2.923167772832315,2.0530000000000115,0.0
22.1,36,60,phase_short_forecast,interpretable,113.691,115.80654204639868,116.249,2.115542046398673,2.5579999999999927,1.0
22.1,37,61,phase_short_forecast,interpretable,121.462,113.32049493640453,113.691,8.141505063595474,7.771000000000001,0.0
22.1,38,62,phase_short_forecast,interpretable,109.174,113.74795607674284,121.462,4.5739560767428316,12.287999999999997,1.0
22.1,39,63,phase_short_forecast,interpretable,115.035,115.5801549657655,109.174,0.545154965765505,5.86099999999999,1.0
22.1,40,64,phase_short_forecast,interpretable,117.553,110.62218762057283,115.035,6.9308123794271665,2.5180000000000007,0.0
22.1,41,65,phase_short_forecast,interpretable,110.274,113.92587152674933,117.553,3.651871526749332,7.278999999999996,1.0
22.1,42,66,phase_short_forecast,interpretable,110.156,113.64719080123596,110.274,3.491190801235959,0.117999999999995,0.0
22.1,43,67,phase_short_forecast,interpretable,120.036,111.69022012393962,110.156,8.345779876060377,9.879999999999995,1.0
22.1,44,68,phase_short_forecast,interpretable,111.092,110.93263680168886,120.036,0.15936319831114076,8.944000000000003,1.0
22.1,45,69,phase_short_forecast,interpretable,111.628,114.59790088479382,111.092,2.969900884793816,0.5360000000000014,0.0
22.1,46,70,phase_short_forecast,interpretable,117.673,112.53850724039518,111.628,5.134492759604825,6.045000000000002,1.0
22.1,47,71,phase_short_forecast,interpretable,105.543,111.9745266336581,117.673,6.431526633658095,12.129999999999995,1.0
22.1,48,72,phase_short_forecast,interpretable,91.058,114.02768150750376,105.543,22.96968150750375,14.485,0.0
22.1,49,73,phase_short_forecast,interpretable,103.531,105.45965938941904,91.058,1.928659389419039,12.472999999999999,1.0
22.1,50,74,phase_short_forecast,interpretable,103.867,110.46444766473279,103.531,6.597447664732783,0.3359999999999985,0.0
22.1,51,75,phase_short_forecast,interpretable,106.698,108.51882146396171,103.867,1.820821463961721,2.830999999999989,1.0
22.1,52,76,phase_short_forecast,interpretable,112.234,109.66671499260437,106.698,2.5672850073956255,5.536000000000001,1.0
22.1,53,77,phase_short_forecast,interpretable,101.73,111.57125237838315,112.234,9.841252378383146,10.50399999999999,1.0
22.1,54,78,phase_short_forecast,interpretable,114.8,107.55045005288055,101.73,7.249549947119448,13.069999999999993,1.0
22.1,55,79,phase_short_forecast,interpretable,113.122,111.2257340883315,114.8,1.8962659116684932,1.6779999999999973,0.0
22.1,56,80,phase_short_forecast,interpretable,111.064,112.35572667375328,113.122,1.2917266737532884,2.058000000000007,1.0
22.1,57,81,phase_short_forecast,interpretable,108.835,111.52656051034181,111.064,2.691560510341816,2.228999999999999,0.0
22.1,58,82,phase_short_forecast,interpretable,103.638,110.38069978859262,108.835,6.742699788592617,5.1969999999999885,0.0
22.1,59,83,phase_short_forecast,interpretable,100.705,108.21753228097808,103.638,7.512532280978078,2.933000000000007,0.0
22.1,60,84,phase_short_forecast,interpretable,117.244,106.08336651606608,100.705,11.160633483933921,16.539,1.0
22.1,61,85,phase_short_forecast,interpretable,106.816,111.181493459641,117.244,4.3654934596410016,10.427999999999997,1.0
22.1,62,86,phase_short_forecast,interpretable,66.8395,109.22044649024099,106.816,42.38094649024099,39.9765,0.0
22.1,63,87,phase_short_forecast,interpretable,76.6995,82.5663917183019,66.8395,5.8668917183019005,9.86,1.0
22.1,64,88,phase_short_forecast,interpretable,97.5607,99.97949121463732,76.6995,2.4187912146373236,20.861199999999997,1.0
22.1,65,89,phase_short_forecast,interpretable,106.254,112.49142148695267,97.5607,6.23742148695267,8.693300000000008,1.0
22.1,66,90,phase_short_forecast,interpretable,112.515,109.14414024715866,106.254,3.3708597528413407,6.260999999999996,1.0
22.1,67,91,phase_short_forecast,interpretable,111.863,108.48611182794366,112.515,3.37688817205634,0.652000000000001,0.0
22.1,68,92,phase_short_forecast,interpretable,110.39,105.82319047117903,111.863,4.5668095288209685,1.472999999999999,0.0
22.1,69,93,phase_short_forecast,interpretable,113.981,105.03578214932269,110.39,8.94521785067731,3.590999999999994,0.0
22.1,70,94,phase_short_forecast,interpretable,109.993,106.99344054696202,113.981,2.9995594530379748,3.9879999999999995,1.0
22.1,71,95,phase_short_forecast,interpretable,128.401,104.13489777446405,109.993,24.26610222553596,18.408000000000015,0.0
